time,section_raw_DOF1,section_baseline_DOF1,section_relative_DOF1,inertia_raw_DOF1,inertia_baseline_DOF1,inertia_relative_DOF1,dynamic_DOF1,section_raw_DOF2,section_baseline_DOF2,section_relative_DOF2,inertia_raw_DOF2,inertia_baseline_DOF2,inertia_relative_DOF2,dynamic_DOF2,tower_base_shear
32.27000000000215,9233005.902084032,32443.81251679687,9200562.089567235,-2071678.6704946212,-159869.7557506284,-1911808.9147439927,11112371.004311228,-2335508580.531521,-2335510376.821715,1796.2901940345764,0.08983082429627842,0.0,0.08983082429627842,1796.20036321028,11112371.004311228
32.28000000000215,8622237.723859778,32443.81251679687,8589793.91134298,-192755.57082872334,-159869.7557506284,-32885.81507809495,8622679.726421075,-2335508699.955154,-2335510376.821715,1676.8665609359741,0.11535729112357629,0.0,0.11535729112357629,1676.7512036448506,8622679.726421075
32.290000000002145,8255295.895258508,32443.81251679687,8222852.082741711,1305187.2945119534,-159869.7557506284,1465057.0502625818,6757795.03247913,-2335508818.803259,-2335510376.821715,1558.0184559822083,0.13779720454071054,0.0,0.13779720454071054,1557.8806587776676,6757795.03247913
32.30000000000214,8821540.880425774,32443.81251679687,8789097.067908976,-1619719.5004511802,-159869.7557506284,-1459849.7447005517,10248946.812609527,-2335508937.001574,-2335510376.821715,1439.820140838623,0.15822052270965337,0.0,0.15822052270965337,1439.6619203159134,10248946.812609527
32.31000000000214,8261358.443161231,32443.81251679687,8228914.630644435,18041.729734923923,-159869.7557506284,177911.48548555232,8051003.145158883,-2335509054.483876,-2335510376.821715,1322.3378386497498,0.17635779443141963,0.0,0.17635779443141963,1322.1614808553184,8051003.145158883
32.32000000000214,8780682.739586147,32443.81251679687,8748238.92706935,-1886458.5009922078,-159869.7557506284,-1726588.7452415794,10474827.672310928,-2335509171.1913805,-2335510376.821715,1205.6303343772888,0.19261020243516924,0.0,0.19261020243516924,1205.4377241748537,10474827.672310928
32.33000000000214,8963020.938024305,32443.81251679687,8930577.125507507,-2887074.678315895,-159869.7557506284,-2727204.922565267,11657782.048072774,-2335509287.072957,-2335510376.821715,1089.7487578392029,0.2064905312437375,0.0,0.2064905312437375,1089.542267307959,11657782.048072774
32.340000000002135,9035200.673180949,32443.81251679687,9002756.860664152,-2530155.4717192277,-159869.7557506284,-2370285.7159685995,11373042.576632751,-2335509402.0854745,-2335510376.821715,974.7362403869629,0.21859653404135315,0.0,0.21859653404135315,974.5176438529215,11373042.576632751
32.35000000000213,9331420.17341605,32443.81251679687,9298976.360899253,-3235228.5014727963,-159869.7557506284,-3075358.745722168,12374335.106621422,-2335509516.1936936,-2335510376.821715,860.6280212402344,0.22859830925478697,0.0,0.22859830925478697,860.3994229309795,12374335.106621422
32.36000000000213,10405980.521362826,32443.81251679687,10373536.708846029,-6276384.475892241,-159869.7557506284,-6116514.720141613,16490051.42898764,-2335509629.3699627,-2335510376.821715,747.4517521858215,0.2369533753783717,0.0,0.2369533753783717,747.2147988104432,16490051.42898764
32.37000000000213,11838302.463955775,32443.81251679687,11805858.651438978,-10003989.672943354,-159869.7557506284,-9844119.917192725,21649978.5686317,-2335509741.5937133,-2335510376.821715,635.2280015945435,0.24356628229127075,0.0,0.24356628229127075,634.9844353122522,21649978.5686317
32.38000000000213,13285049.846791001,32443.81251679687,13252606.034274204,-12305987.587002944,-159869.7557506284,-12146117.831252316,25398723.86552652,-2335509852.851079,-2335510376.821715,523.9706358909607,0.24842320426714082,0.0,0.24842320426714082,523.7222126866935,25398723.86552652
32.390000000002125,13742425.541341921,32443.81251679687,13709981.728825124,-10339820.092789646,-159869.7557506284,-10179950.337039018,23889932.065864142,-2335509963.1351213,-2335510376.821715,413.68659353256226,0.2513489796446393,0.0,0.2513489796446393,413.4352445529176,23889932.065864142
32.40000000000212,13301783.538029863,32443.81251679687,13269339.725513065,-5120348.4958855,-159869.7557506284,-4960478.740134872,18229818.465647936,-2335510072.445821,-2335510376.821715,304.37589406967163,0.25272361456588577,0.0,0.25272361456588577,304.12317045510576,18229818.465647936
32.41000000000212,13964393.550392918,32443.81251679687,13931949.737876121,-5249837.492803081,-159869.7557506284,-5089967.737052453,19021917.474928573,-2335510180.788874,-2335510376.821715,196.03284072875977,0.2530299848344697,0.0,0.2530299848344697,195.77981074392528,19021917.474928573
32.42000000000212,13909956.082548343,32443.81251679687,13877512.270031545,-3819500.1839060797,-159869.7557506284,-3659630.4281554515,17537142.698186997,-2335510288.1734767,-2335510376.821715,88.64823818206787,0.25266121199495295,0.0,0.25266121199495295,88.39557697007292,17537142.698186997
32.43000000000212,13722675.918267503,32443.81251679687,13690232.105750706,-1924236.6424774234,-159869.7557506284,-1764366.886726795,15454598.9924775,-2335510394.6104517,-2335510376.821715,-17.788736820220947,0.25153986840768283,0.0,0.25153986840768283,-18.04027668862863,15454598.9924775
32.440000000002115,13710890.539520046,32443.81251679687,13678446.727003248,-1680659.9607480234,-159869.7557506284,-1520790.204997395,15199236.932000643,-2335510500.111822,-2335510376.821715,-123.29010725021362,0.249393871442825,0.0,0.249393871442825,-123.53950112165644,15199236.932000643
32.45000000000211,13195404.287435787,32443.81251679687,13162960.47491899,44964.50778998816,-159869.7557506284,204834.26354061655,12958126.211378373,-2335510604.6913447,-2335510376.821715,-227.86962985992432,0.24632532329867907,0.0,0.24632532329867907,-228.115955183223,12958126.211378373
32.46000000000211,12289944.276560295,32443.81251679687,12257500.464043498,2605242.16428687,-159869.7557506284,2765111.920037498,9492388.544006,-2335510708.364913,-2335510376.821715,-331.5431981086731,0.24235406836009332,0.0,0.24235406836009332,-331.7855521770332,9492388.544006
32.47000000000211,11346103.580688909,32443.81251679687,11313659.768172111,4416896.02189697,-159869.7557506284,4576765.777647599,6736893.990524513,-2335510811.150666,-2335510376.821715,-434.32895135879517,0.23768176585185774,0.0,0.23768176585185774,-434.566633124647,6736893.990524513
32.48000000000211,10771270.679592704,32443.81251679687,10738826.867075907,4112910.2514547817,-159869.7557506284,4272780.00720541,6466046.859870497,-2335510913.069022,-2335510376.821715,-536.2473073005676,0.23231756577564955,0.0,0.23231756577564955,-536.4796248663433,6466046.859870497
32.490000000002105,10218259.96130376,32443.81251679687,10185816.148786962,3464828.350929524,-159869.7557506284,3624698.106680152,6561118.04210681,-2335511014.142663,-2335510376.821715,-637.3209481239319,0.22650306544034127,0.0,0.22650306544034127,-637.5474511893723,6561118.04210681
32.5000000000021,8459557.011664893,32443.81251679687,8427113.199148096,7122116.559326423,-159869.7557506284,7281986.3150770515,1145126.8840710446,-2335511114.3965592,-2335510376.821715,-737.5748443603516,0.22011076334077462,0.0,0.22011076334077462,-737.7949551236924,1145126.8840710446
32.5100000000021,8063852.081339539,32443.81251679687,8031408.268822743,5578911.2374564875,-159869.7557506284,5738780.993207116,2292627.275615627,-2335511213.8580823,-2335510376.821715,-837.0363674163818,0.21338406877222216,0.0,0.21338406877222216,-837.2497514851541,2292627.275615627
32.5200000000021,7291760.437608793,32443.81251679687,7259316.625091996,4620953.736572676,-159869.7557506284,4780823.4923233045,2478493.1327686915,-2335511312.5570774,-2335510376.821715,-935.7353625297546,0.20619792146998872,0.0,0.20619792146998872,-935.9415604512246,2478493.1327686915
32.5300000000021,5709573.599756264,32443.81251679687,5677129.787239468,7503142.525702676,-159869.7557506284,7663012.281453304,-1985882.4942138363,-2335511410.5257716,-2335510376.821715,-1033.7040567398071,0.19886461504108688,0.0,0.19886461504108688,-1033.902921354848,-1985882.4942138363
32.540000000002095,5161112.048438493,32443.81251679687,5128668.235921696,6024745.628929251,-159869.7557506284,6184615.384679879,-1055947.1487581832,-2335511507.7985816,-2335510376.821715,-1130.976866722107,0.1911592832687612,0.0,0.1911592832687612,-1131.1680260053756,-1055947.1487581832
32.55000000000209,5346910.936937934,32443.81251679687,5314467.124421136,1992069.5837361,-159869.7557506284,2151939.3394867284,3162527.784934408,-2335511604.4120274,-2335510376.821715,-1227.5903124809265,0.1832695219537257,0.0,0.1832695219537257,-1227.7735820028802,3162527.784934408
32.56000000000209,4654532.2418778585,32443.81251679687,4622088.429361062,2124386.1523776213,-159869.7557506284,2284255.9081282495,2337832.5212328127,-2335511700.4046564,-2335510376.821715,-1323.582941532135,0.17505580564477174,0.0,0.17505580564477174,-1323.7579973377797,2337832.5212328127
32.57000000000209,3747218.9023253806,32443.81251679687,3714775.0898085837,3835554.3113047234,-159869.7557506284,3995424.0670553516,-280648.97724676784,-2335511795.816623,-2335510376.821715,-1418.9949083328247,0.16685959015630214,0.0,0.16685959015630214,-1419.161767922981,-280648.97724676784
32.58000000000209,4913760.684031673,32443.81251679687,4881316.871514875,-2105134.2480760785,-159869.7557506284,-1945264.49232545,6826581.363840326,-2335511890.689159,-2335510376.821715,-1513.867444038391,0.15838351260037964,0.0,0.15838351260037964,-1514.0258275509914,6826581.363840326
32.590000000002085,3937539.642636493,32443.81251679687,3905095.830119696,240317.2745972758,-159869.7557506284,400187.0303479042,3504908.799771792,-2335511985.0642467,-2335510376.821715,-1608.2425317764282,0.1499213308464915,0.0,0.1499213308464915,-1608.3924531072746,3504908.799771792
32.60000000000208,4695962.04928096,32443.81251679687,4663518.236764163,-2138441.646885953,-159869.7557506284,-1978571.8911353245,6642090.1278994875,-2335512078.9842124,-2335510376.821715,-1702.1624975204468,0.1413346266485198,0.0,0.1413346266485198,-1702.3038321470954,6642090.1278994875
32.61000000000208,2557886.5535281873,32443.81251679687,2525442.7410113905,4450740.705423115,-159869.7557506284,4610610.461173743,-2085167.7201623525,-2335512172.4911666,-2335510376.821715,-1795.669451713562,0.1328454152147147,0.0,0.1328454152147147,-1795.8022971287767,-2085167.7201623525
32.62000000000208,1661019.860584328,32443.81251679687,1628576.048067531,7357176.0673691295,-159869.7557506284,7517045.823119758,-5888469.775052227,-2335512265.626793,-2335510376.821715,-1888.8050780296326,0.12406037810432258,0.0,0.12406037810432258,-1888.929138407737,-5888469.775052227
32.63000000000208,1084762.345550825,32443.81251679687,1052318.533034028,5935842.637706411,-159869.7557506284,6095712.393457039,-5043393.860423012,-2335512358.4327955,-2335510376.821715,-1981.611080646515,0.11498898070540386,0.0,0.11498898070540386,-1981.7260696272203,-5043393.860423012
32.640000000002075,8029.019038507249,32443.81251679687,-24414.79347828962,7515419.227313295,-159869.7557506284,7675288.983063923,-7699703.776542213,-2335512450.951827,-2335510376.821715,-2074.130112171173,0.10519877407442246,0.0,0.10519877407442246,-2074.2353109452474,-7699703.776542213
32.65000000000207,17126.3771577063,32443.81251679687,-15317.435359090567,4365603.764753921,-159869.7557506284,4525473.520504549,-4540790.95586364,-2335512543.2280602,-2335510376.821715,-2166.4063453674316,0.09518412649321961,0.0,0.09518412649321961,-2166.501529493925,-4540790.95586364
32.66000000000207,1035048.8791849753,32443.81251679687,1002605.0666681784,-1340179.7874266787,-159869.7557506284,-1180310.0316760503,2182915.0983442287,-2335512635.30677,-2335510376.821715,-2258.4850549697876,0.0849401612251115,0.0,0.0849401612251115,-2258.5699951310125,2182915.0983442287
32.67000000000207,-580421.7130779661,32443.81251679687,-612865.525594763,3251642.409762006,-159869.7557506284,3411512.165512634,-4024377.691107397,-2335512727.233039,-2335510376.821715,-2350.4113240242004,0.07527417333252906,0.0,0.07527417333252906,-2350.486598197533,-4024377.691107397
32.68000000000207,-1137747.7749017044,32443.81251679687,-1170191.5874185013,5043276.429127477,-159869.7557506284,5203146.184878105,-6373337.772296607,-2335512819.0497675,-2335510376.821715,-2442.2280526161194,0.06647508704219907,0.0,0.06647508704219907,-2442.2945277031617,-6373337.772296607
32.690000000002065,-782201.4430687502,32443.81251679687,-814645.2555855471,1473098.0522455988,-159869.7557506284,1632967.8079962272,-2447613.063581774,-2335512910.7959747,-2335510376.821715,-2533.974259853363,0.058701170704455796,0.0,0.058701170704455796,-2534.0329610240674,-2447613.063581774
32.70000000000206,-973602.0894548139,32443.81251679687,-1006045.9019716107,1378768.7394131003,-159869.7557506284,1538638.4951637287,-2544684.3971353397,-2335513002.506544,-2335510376.821715,-2625.684829235077,0.05163611764182696,0.0,0.05163611764182696,-2625.736465352719,-2544684.3971353397
32.71000000000206,-903366.357694,32443.81251679687,-935810.1702107969,402951.60543137765,-159869.7557506284,562821.3611820061,-1498631.531392803,-2335513094.2122936,-2335510376.821715,-2717.3905787467957,0.04593159053654139,0.0,0.04593159053654139,-2717.436510337332,-1498631.531392803
32.72000000000206,-956616.9633778022,32443.81251679687,-989060.775894599,437988.9698919911,-159869.7557506284,597858.7256426195,-1586919.5015372187,-2335513185.9391155,-2335510376.821715,-2809.1174006462097,0.04156273511619579,0.0,0.04156273511619579,-2809.158963381326,-1586919.5015372187
32.73000000000206,-618848.2416933295,32443.81251679687,-651292.0542101264,-920347.7571780807,-159869.7557506284,-760478.0014274523,109185.94721732591,-2335513277.7069235,-2335510376.821715,-2900.88520860672,0.038867065446110405,0.0,0.038867065446110405,-2900.924075672166,109185.94721732591
32.740000000002055,-751572.9156272565,32443.81251679687,-784016.7281440534,-159612.02731322826,-159869.7557506284,257.72843740013195,-784274.4565814536,-2335513369.5290546,-2335510376.821715,-2992.7073397636414,0.03776030360480387,0.0,0.03776030360480387,-2992.7451000672463,-784274.4565814536
32.75000000000205,-692413.0484012477,32443.81251679687,-724856.8609180446,-48246.18834778235,-159869.7557506284,111623.56740284603,-836480.4283208906,-2335513461.411807,-2335510376.821715,-3084.5900921821594,0.03861356767633084,0.0,0.03861356767633084,-3084.6287057498357,-836480.4283208906
32.76000000000205,-1452540.2334009171,32443.81251679687,-1484984.045917714,2758920.2121905778,-159869.7557506284,2918789.967941206,-4403774.01385892,-2335513553.354081,-2335510376.821715,-3176.5323662757874,0.04122245911364797,0.0,0.04122245911364797,-3176.573588734901,-4403774.01385892
32.77000000000205,-336896.63941987976,32443.81251679687,-369340.45193667663,-1312388.1331680552,-159869.7557506284,-1152518.3774174268,783177.9254807502,-2335513645.347395,-2335510376.821715,-3268.525680065155,0.04575309311543441,0.0,0.04575309311543441,-3268.5714331582703,783177.9254807502
32.78000000000205,568585.4267235212,32443.81251679687,536141.6142067243,-4631408.504016095,-159869.7557506284,-4471538.748265467,5007680.362472191,-2335513737.37624,-2335510376.821715,-3360.554524898529,0.051972546366088945,0.0,0.051972546366088945,-3360.606497444895,5007680.362472191
32.790000000002046,1711933.2828479572,32443.81251679687,1679489.4703311604,-6875690.808572028,-159869.7557506284,-6715821.0528214,8395310.52315256,-2335513829.4179535,-2335510376.821715,-3452.5962386131287,0.06056617852443513,0.0,0.06056617852443513,-3452.656804791653,8395310.52315256
32.80000000000204,2794529.1776350276,32443.81251679687,2762085.3651182307,-8417841.599366002,-159869.7557506284,-8257971.843615374,11020057.208733603,-2335513921.4411983,-2335510376.821715,-3544.6194834709167,0.07193431437364373,0.0,0.07193431437364373,-3544.6914177852905,11020057.208733603
32.81000000000204,3672558.458653327,32443.81251679687,3640114.64613653,-8240045.216744366,-159869.7557506284,-8080175.460993738,11720290.107130269,-2335514013.403677,-2335510376.821715,-3636.581962108612,0.08653584863989905,0.0,0.08653584863989905,-3636.668497957252,11720290.107130269
32.82000000000204,4227070.2270649895,32443.81251679687,4194626.414548192,-6941023.8670881055,-159869.7557506284,-6781154.111337477,10975780.52588567,-2335514105.2506905,-2335510376.821715,-3728.428975582123,0.10410863095731182,0.0,0.10410863095731182,-3728.53308421308,10975780.52588567
32.83000000000204,4010395.141693917,32443.81251679687,3977951.3291771202,-3150509.665237316,-159869.7557506284,-2990639.9094866877,6968591.2386638075,-2335514196.915103,-2335510376.821715,-3820.093388080597,0.12465709177254425,0.0,0.12465709177254425,-3820.2180451723693,6968591.2386638075
32.840000000002036,4580236.444766411,32443.81251679687,4547792.632249614,-3078781.507414677,-159869.7557506284,-2918911.751664049,7466704.383913663,-2335514288.31852,-2335510376.821715,-3911.49680519104,0.14748377600782558,0.0,0.14748377600782558,-3911.644288967048,7466704.383913663
32.850000000002034,4539595.060844712,32443.81251679687,4507151.248327915,-1752529.4502531379,-159869.7557506284,-1592659.6945025094,6099810.942830424,-2335514379.3735113,-2335510376.821715,-4002.55179643631,0.17228854909395452,0.0,0.17228854909395452,-4002.724084985404,6099810.942830424
32.86000000000203,4927242.455086834,32443.81251679687,4894798.642570037,-1880434.9470077031,-159869.7557506284,-1720565.1912570747,6615363.833827112,-2335514469.9860225,-2335510376.821715,-4093.1643075942993,0.1986806718093328,0.0,0.1986806718093328,-4093.3629882661085,6615363.833827112
32.87000000000203,3989226.9646072765,32443.81251679687,3956783.1520904796,1809859.7677415533,-159869.7557506284,1969729.5234921817,1987053.628598298,-2335514560.0568566,-2335510376.821715,-4183.23514175415,0.2268916416583675,0.0,0.2268916416583675,-4183.462033395809,1987053.628598298
32.88000000000203,3682205.282517235,32443.81251679687,3649761.470000438,3085680.5209783353,-159869.7557506284,3245550.2767289635,404211.19327147445,-2335514649.482276,-2335510376.821715,-4272.660561084747,0.2565490765552765,0.0,0.2565490765552765,-4272.917110161303,404211.19327147445
32.890000000002026,3834111.973462742,32443.81251679687,3801668.160945945,1189595.7495124007,-159869.7557506284,1349465.5052630291,2452202.655682916,-2335514738.1549196,-2335510376.821715,-4361.333204746246,0.28734882086321734,0.0,0.28734882086321734,-4361.62055356711,2452202.655682916
32.900000000002024,4386035.032405441,32443.81251679687,4353591.219888644,-1349145.7577055877,-159869.7557506284,-1189276.0019549592,5542867.221843604,-2335514825.965437,-2335510376.821715,-4449.1437220573425,0.3187873691333938,0.0,0.3187873691333938,-4449.462509426476,5542867.221843604
32.91000000000202,3660723.4890635237,32443.81251679687,3628279.676546727,777217.7328570656,-159869.7557506284,937087.488607694,2691192.187939033,-2335514912.8034286,-2335510376.821715,-4535.98171377182,0.3513262616005095,0.0,0.3513262616005095,-4536.333040033421,2691192.187939033
32.92000000000202,4727102.999218828,32443.81251679687,4694659.186702032,-2737512.8978107455,-159869.7557506284,-2577643.1420601173,7272302.328762149,-2335514998.556609,-2335510376.821715,-4621.734894275665,0.3850580130562351,0.0,0.3850580130562351,-4622.119952288722,7272302.328762149
32.93000000000202,4953361.268727746,32443.81251679687,4920917.4562109485,-3899941.5504178535,-159869.7557506284,-3740071.7946672253,8660989.250878174,-2335515083.1095705,-2335510376.821715,-4706.287855625153,0.419782255549805,0.0,0.419782255549805,-4706.707637880702,8660989.250878174
32.940000000002016,4561834.547507001,32443.81251679687,4529390.734990204,-1077615.5251583944,-159869.7557506284,-917745.7694077659,5447136.50439797,-2335515166.343581,-2335510376.821715,-4789.521866321564,0.45524929866456354,0.0,0.45524929866456354,-4789.977115620229,5447136.50439797
32.950000000002014,5613329.138854923,32443.81251679687,5580885.326338125,-4487019.776663982,-159869.7557506284,-4327150.020913354,9908035.347251479,-2335515248.136545,-2335510376.821715,-4871.314830303192,0.49165528188538055,0.0,0.49165528188538055,-4871.806485585077,9908035.347251479
32.96000000000201,6337186.303020189,32443.81251679687,6304742.490503391,-6094872.224753752,-159869.7557506284,-5935002.469003124,12239744.959506515,-2335515328.363156,-2335510376.821715,-4951.541440963745,0.528238981463427,0.0,0.528238981463427,-4952.069679945209,12239744.959506515
32.97000000000201,4967107.197944774,32443.81251679687,4934663.385427978,223215.45562575397,-159869.7557506284,383085.2113763824,4551578.174051596,-2335515406.895867,-2335510376.821715,-5030.074151992798,0.5650933332060006,0.0,0.5650933332060006,-5030.639245326004,4551578.174051596
32.98000000000201,3807563.746303189,32443.81251679687,3775119.933786392,5047193.286360783,-159869.7557506284,5207063.042111411,-1431943.1083250185,-2335515483.605384,-2335510376.821715,-5106.783668994904,0.6022490876508177,0.0,0.6022490876508177,-5107.385918082555,-1431943.1083250185
32.990000000002006,3868272.6032479,32443.81251679687,3835828.790731103,3090097.62447799,-159869.7557506284,3249967.380228618,585861.410502485,-2335515558.361846,-2335510376.821715,-5181.5401310920715,0.6383188372812381,0.0,0.6383188372812381,-5182.178449929353,585861.410502485
33.000000000002004,2337327.633350113,32443.81251679687,2304883.820833316,6638992.244399428,-159869.7557506284,6798862.000150057,-4493978.1793167405,-2335515631.0396423,-2335510376.821715,-5254.217927455902,0.671767959457696,0.0,0.671767959457696,-5254.88969541536,-4493978.1793167405
33.010000000002,1993403.7059858255,32443.81251679687,1960959.8934690286,5698748.2100468,-159869.7557506284,5858617.965797428,-3897658.0723283994,-2335515701.522676,-2335510376.821715,-5324.700961112976,0.7031161672391755,0.0,0.7031161672391755,-5325.4040772802155,-3897658.0723283994
33.020000000002,2284567.7616622383,32443.81251679687,2252123.9491454414,1749361.9751299329,-159869.7557506284,1909231.7308805613,342892.2182648801,-2335515769.705658,-2335510376.821715,-5392.883943080902,0.7325005051698672,0.0,0.7325005051698672,-5393.616443586072,342892.2182648801
33.030000000002,1640535.0644910377,32443.81251679687,1608091.2519742409,2293533.546766992,-159869.7557506284,2453403.3025176204,-845312.0505433795,-2335515835.4929276,-2335510376.821715,-5458.671212673187,0.7601545847585132,0.0,0.7601545847585132,-5459.431367257946,-845312.0505433795
33.040000000001996,644101.8594846241,32443.81251679687,611658.0469678272,4506782.802105127,-159869.7557506284,4666652.557855755,-4054994.510887928,-2335515898.7961683,-2335510376.821715,-5521.974453449249,0.7870424561509144,0.0,0.7870424561509144,-5522.7614959054,-4054994.510887928
33.050000000001994,641912.132704217,32443.81251679687,609468.3201874201,2647043.5259384885,-159869.7557506284,2806913.2816891167,-2197444.9615016966,-2335515959.5308657,-2335510376.821715,-5582.709150791168,0.813455033964825,0.0,0.813455033964825,-5583.522605825133,-2197444.9615016966
33.06000000000199,898900.7484931457,32443.81251679687,866456.9359763488,-32524.0888932913,-159869.7557506284,127345.66685733708,739111.2691190117,-2335516017.6146107,-2335510376.821715,-5640.792895793915,0.838420407862468,0.0,0.838420407862468,-5641.631316201777,739111.2691190117
33.07000000000199,762492.8549719271,32443.81251679687,730049.0424551303,-354706.8448696447,-159869.7557506284,-194837.08911901628,924886.1315741466,-2335516072.96784,-2335510376.821715,-5696.14612531662,0.8624769775886776,0.0,0.8624769775886776,-5697.008602294209,924886.1315741466
33.08000000000199,577966.6745827962,32443.81251679687,545522.8620659993,-17931.83224419054,-159869.7557506284,141937.92350643786,403584.93855956144,-2335516125.512724,-2335510376.821715,-5748.691009044647,0.8866437762202826,0.0,0.8866437762202826,-5749.577652820867,403584.93855956144
33.090000000001986,-35710.8873170251,32443.81251679687,-68154.69983382197,1713027.9973347401,-159869.7557506284,1872897.7530853685,-1941052.4529191905,-2335516175.1697903,-2335510376.821715,-5798.348075389862,0.9111945499433962,0.0,0.9111945499433962,-5799.259269939806,-1941052.4529191905
33.100000000001984,508130.82131129457,32443.81251679687,475687.0087944977,-709924.7320504095,-159869.7557506284,-550054.9762997811,1025741.9850942788,-2335516221.8563333,-2335510376.821715,-5845.034618377686,0.9355035288300422,0.0,0.9355035288300422,-5845.9701219065155,1025741.9850942788
33.11000000000198,1248932.991408994,32443.81251679687,1216489.178892197,-3860583.6482145297,-159869.7557506284,-3700713.8924639015,4917203.071356099,-2335516265.4876547,-2335510376.821715,-5888.665939807892,0.9593941013260721,0.0,0.9593941013260721,-5889.625333909218,4917203.071356099
33.12000000000198,1145734.041731235,32443.81251679687,1113290.2292144382,-2670177.7173328786,-159869.7557506284,-2510307.9615822504,3623598.1907966887,-2335516305.9779973,-2335510376.821715,-5929.156282424927,0.9835456957079844,0.0,0.9835456957079844,-5930.139828120635,3623598.1907966887
33.13000000000198,479390.6191939707,32443.81251679687,446946.8066771738,490576.7892696908,-159869.7557506284,650446.5450203192,-203499.73834314535,-2335516343.2383723,-2335510376.821715,-5966.416657447815,1.0091943267672896,0.0,1.0091943267672896,-5967.425851774582,-203499.73834314535
33.140000000001976,928925.2519758362,32443.81251679687,896481.4394590394,-862666.7508263923,-159869.7557506284,-702796.9950757639,1599278.4345348033,-2335516377.1735272,-2335510376.821715,-6000.351812362671,1.0357490196649413,0.0,1.0357490196649413,-6001.387561382336,1599278.4345348033
33.150000000001974,-71636.46898410656,32443.81251679687,-104080.28150090342,2236582.4047517483,-159869.7557506284,2396452.1605023765,-2500532.44200328,-2335516407.68313,-2335510376.821715,-6030.861414909363,1.0617571547572624,0.0,1.0617571547572624,-6031.92317206412,-2500532.44200328
33.16000000000197,39464.44929529261,32443.81251679687,7020.63677849574,1770299.1619508024,-159869.7557506284,1930168.9177014309,-1923148.280922935,-2335516434.666522,-2335510376.821715,-6057.84480714798,1.0869134046179665,0.0,1.0869134046179665,-6058.931720552598,-1923148.280922935
33.17000000000197,551514.82456843,32443.81251679687,519071.0120516331,-1343662.5122528835,-159869.7557506284,-1183792.756502255,1702863.7685538882,-2335516458.0261693,-2335510376.821715,-6081.204454421997,1.111218383748685,0.0,1.111218383748685,-6082.315672805746,1702863.7685538882
33.18000000000197,1906315.67949141,32443.81251679687,1873871.8669746132,-5806577.832368388,-159869.7557506284,-5646708.07661776,7520579.943592373,-2335516477.668853,-2335510376.821715,-6100.847137928009,1.134536879893123,0.0,1.134536879893123,-6101.981674807902,7520579.943592373
33.190000000001966,1812223.8912035143,32443.81251679687,1779780.0786867174,-4621025.650280325,-159869.7557506284,-4461155.894529697,6240935.973216414,-2335516493.504196,-2335510376.821715,-6116.68248128891,1.1586141487674484,0.0,1.1586141487674484,-6117.841095437678,6240935.973216414
33.200000000001964,1910298.995766337,32443.81251679687,1877855.1832495402,-2814331.632123337,-159869.7557506284,-2654461.876372709,4532317.059622249,-2335516505.438839,-2335510376.821715,-6128.617124080658,1.1849093716752557,0.0,1.1849093716752557,-6129.8020334523335,4532317.059622249
33.21000000000196,2069978.940898016,32443.81251679687,2037535.1283812192,-2659804.106000413,-159869.7557506284,-2499934.350249785,4537469.478631005,-2335516513.370849,-2335510376.821715,-6136.549134254456,1.212460153837929,0.0,1.212460153837929,-6137.761594408294,4537469.478631005
33.22000000000196,2951311.2354923715,32443.81251679687,2918867.4229755746,-4462718.4561193,-159869.7557506284,-4302848.700368672,7221716.123344246,-2335516517.1911554,-2335510376.821715,-6140.3694405555725,1.2392615784735042,0.0,1.2392615784735042,-6141.608702134046,7221716.123344246
33.23000000000196,3939187.121018851,32443.81251679687,3906743.3085020543,-6951457.073568545,-159869.7557506284,-6791587.317817917,10698330.626319971,-2335516516.7897773,-2335510376.821715,-6139.968062400818,1.2649313266076871,0.0,1.2649313266076871,-6141.232993727425,10698330.626319971
33.240000000001956,3781625.2224390972,32443.81251679687,3749181.4099223004,-4116212.933000991,-159869.7557506284,-3956343.177250363,7705524.587172663,-2335516512.0591335,-2335510376.821715,-6135.237418651581,1.2903807119755877,0.0,1.2903807119755877,-6136.527799363556,7705524.587172663
33.250000000001954,3283200.799655311,32443.81251679687,3250756.987138514,-719130.7283378739,-159869.7557506284,-559260.9725872455,3810017.9597257595,-2335516502.8925614,-2335510376.821715,-6126.070846557617,1.3159696435596473,0.0,1.3159696435596473,-6127.386816201177,3810017.9597257595
33.26000000000195,4071872.7359378375,32443.81251679687,4039428.9234210406,-2639361.22271662,-159869.7557506284,-2479491.466965992,6518920.390387032,-2335516489.1838775,-2335510376.821715,-6112.362162590027,1.3399863928155153,0.0,1.3399863928155153,-6113.702148982842,6518920.390387032
33.27000000000195,4908073.181310121,32443.81251679687,4875629.368793324,-5261030.126024524,-159869.7557506284,-5101160.370273896,9976789.73906722,-2335516470.8326936,-2335510376.821715,-6094.0109786987305,1.3604700771764333,0.0,1.3604700771764333,-6095.371448775907,9976789.73906722
33.28000000000195,5602849.133709349,32443.81251679687,5570405.321192551,-6012928.615354644,-159869.7557506284,-5853058.859604016,11423464.180796567,-2335516447.750778,-2335510376.821715,-6070.92906332016,1.37817674393813,0.0,1.37817674393813,-6072.307240064098,11423464.180796567
