Time,Damp2000_UX,Damp2010_UX,Damp3000_UX,Damp3010_UX
12.17,3.588410707E-02,3.589334284E-02,-5.296969005E-02,-5.298756749E-02
12.18,3.58046519E-02,3.581418025E-02,-5.309496779E-02,-5.311257111E-02
12.19,3.570766227E-02,3.571734897E-02,-5.323765142E-02,-5.325511472E-02
12.2,3.561455438E-02,3.562429876E-02,-5.337632594E-02,-5.339374975E-02
12.21,3.555291746E-02,3.556281938E-02,-5.348340363E-02,-5.350068797E-02
12.22,3.551522175E-02,3.55254854E-02,-5.356641683E-02,-5.358335739E-02
12.23,3.54736389E-02,3.548429053E-02,-5.36531966E-02,-5.366976701E-02
12.24,3.542044175E-02,3.543134309E-02,-5.375147158E-02,-5.376780987E-02
12.25,3.539299888E-02,3.540409501E-02,-5.382387359E-02,-5.38400344E-02
12.26,3.54240114E-02,3.543554587E-02,-5.383770267E-02,-5.385344222E-02
12.27,3.549806158E-02,3.551035194E-02,-5.380837929E-02,-5.382337984E-02
12.28,3.559777111E-02,3.561088831E-02,-5.375328462E-02,-5.376747492E-02
12.29,3.571186306E-02,3.572580585E-02,-5.368369731E-02,-5.369707824E-02
12.3,3.581330658E-02,3.582801303E-02,-5.362664923E-02,-5.363928225E-02
12.31,3.588977411E-02,3.590501457E-02,-5.359446783E-02,-5.360658209E-02
12.32,3.594337299E-02,3.595894536E-02,-5.35850443E-02,-5.359684139E-02
12.33,3.59615862E-02,3.597733997E-02,-5.36108937E-02,-5.362252366E-02
12.34,3.593343982E-02,3.594913018E-02,-5.368298738E-02,-5.369469464E-02
12.35,3.587308649E-02,3.588847874E-02,-5.378716914E-02,-5.379918809E-02
12.36,3.58237618E-02,3.583881576E-02,-5.38801998E-02,-5.389257046E-02
12.37,3.582996557E-02,3.584493259E-02,-5.391757749E-02,-5.393004851E-02
12.38,3.588822358E-02,3.590350317E-02,-5.390277654E-02,-5.39149485E-02
12.39,3.596706558E-02,3.598283787E-02,-5.3867268E-02,-5.387896086E-02
12.4,3.606374574E-02,3.607997854E-02,-5.381379734E-02,-5.382504331E-02
12.41,3.617024383E-02,3.618697165E-02,-5.375038353E-02,-5.376114801E-02
12.42,3.625760953E-02,3.627477386E-02,-5.370597543E-02,-5.371631686E-02
12.43,3.631633601E-02,3.633369648E-02,-5.369007719E-02,-5.370023586E-02
12.44,3.635770871E-02,3.637509625E-02,-5.36913994E-02,-5.37015443E-02
12.45,3.639732636E-02,3.641469317E-02,-5.369433929E-02,-5.370451824E-02
12.46,3.644744454E-02,3.646483271E-02,-5.368663785E-02,-5.369680891E-02
12.47,3.651650866E-02,3.653400859E-02,-5.365984681E-02,-5.366991976E-02
12.48,3.660536696E-02,3.662308413E-02,-5.36131154E-02,-5.362298501E-02
12.49,3.670770473E-02,3.672571249E-02,-5.355275594E-02,-5.356234913E-02
12.5,3.681058604E-02,3.68288898E-02,-5.34917017E-02,-5.350101328E-02
12.51,3.690391123E-02,3.692244013E-02,-5.344004901E-02,-5.344915007E-02
12.52,3.700267595E-02,3.702134794E-02,-5.338279816E-02,-5.339177096E-02
12.53,3.713950253E-02,3.715840923E-02,-5.328732283E-02,-5.329607599E-02
12.54,3.732443037E-02,3.734383675E-02,-5.314358103E-02,-5.31518499E-02
12.55,3.752988162E-02,3.754997281E-02,-5.297914929E-02,-5.298674907E-02
12.56,3.772335378E-02,3.774405775E-02,-5.282652814E-02,-5.283353107E-02
12.57,3.789090437E-02,3.791200803E-02,-5.269965612E-02,-5.270627537E-02
12.58,3.801404717E-02,3.803533161E-02,-5.261701383E-02,-5.262346836E-02
12.59,3.806988116E-02,3.809103294E-02,-5.260149519E-02,-5.260809851E-02
12.6,3.805883483E-02,3.807947076E-02,-5.265266259E-02,-5.265979801E-02
12.61,3.800368071E-02,3.802355376E-02,-5.274773322E-02,-5.275564807E-02
12.62,3.792546253E-02,3.794451483E-02,-5.28656541E-02,-5.287440679E-02
12.63,3.781886579E-02,3.783711454E-02,-5.301173217E-02,-5.302130627E-02
12.64,3.768152411E-02,3.769889311E-02,-5.318832676E-02,-5.319879931E-02
12.65,3.753445979E-02,3.755090218E-02,-5.337440822E-02,-5.338582702E-02
12.66,3.738642509E-02,3.74020573E-02,-5.356121779E-02,-5.357346741E-02
12.67,3.72429401E-02,3.725785843E-02,-5.37432299E-02,-5.375621507E-02
12.68,3.712957923E-02,3.714391542E-02,-5.389486489E-02,-5.39084549E-02
12.69,3.705717187E-02,3.707121632E-02,-5.400528873E-02,-5.401919417E-02
12.7,3.701235122E-02,3.702634236E-02,-5.408786429E-02,-5.41018477E-02
12.71,3.698806986E-02,3.700209903E-02,-5.414963471E-02,-5.416360559E-02
12.72,3.697891109E-02,3.699305408E-02,-5.419601174E-02,-5.420989502E-02
12.73,3.697974454E-02,3.699404173E-02,-5.423212051E-02,-5.424587648E-02
12.74,3.698728834E-02,3.700175005E-02,-5.426123736E-02,-5.427485629E-02
12.75,3.698177341E-02,3.699638822E-02,-5.430312552E-02,-5.431661937E-02
12.76,3.695006692E-02,3.696468422E-02,-5.437091144E-02,-5.438443129E-02
12.77,3.690892321E-02,3.69233981E-02,-5.444783363E-02,-5.446152484E-02
12.78,3.686894647E-02,3.688331088E-02,-5.452328084E-02,-5.453711192E-02
12.79,3.681365767E-02,3.682793805E-02,-5.46137255E-02,-5.462767045E-02
12.8,3.673437919E-02,3.674845615E-02,-5.472783837E-02,-5.474201699E-02
12.81,3.665698789E-02,3.667077957E-02,-5.483973521E-02,-5.485422974E-02
12.82,3.659753966E-02,3.661118062E-02,-5.493335308E-02,-5.494802935E-02
12.83,3.65439225E-02,3.655755085E-02,-5.502079753E-02,-5.503551779E-02
12.84,3.650430127E-02,3.651792539E-02,-5.509389715E-02,-5.510865335E-02
12.85,3.649146533E-02,3.650520802E-02,-5.51398558E-02,-5.515452539E-02
12.86,3.649486374E-02,3.650887935E-02,-5.51692179E-02,-5.518364674E-02
12.87,3.650596513E-02,3.652026929E-02,-5.519050818E-02,-5.520468083E-02
12.88,3.651085338E-02,3.652543239E-02,-5.521763578E-02,-5.523156605E-02
12.89,3.649336028E-02,3.650811051E-02,-5.526676162E-02,-5.528055318E-02
12.9,3.647467317E-02,3.648945058E-02,-5.531669068E-02,-5.533048762E-02
12.91,3.648515231E-02,3.650005283E-02,-5.533705506E-02,-5.535076147E-02
12.92,3.652504645E-02,3.654029294E-02,-5.532759893E-02,-5.534099196E-02
12.93,3.657990156E-02,3.659559274E-02,-5.530276938E-02,-5.53157503E-02
12.94,3.664874762E-02,3.666489171E-02,-5.526352923E-02,-5.527608977E-02
12.95,3.674000277E-02,3.675664534E-02,-5.520145293E-02,-5.521354742E-02
12.96,3.684107879E-02,3.685830257E-02,-5.512912134E-02,-5.514066693E-02
12.97,3.694447288E-02,3.696223493E-02,-5.505402985E-02,-5.506506932E-02
12.98,3.706947345E-02,3.708774455E-02,-5.495688235E-02,-5.496744475E-02
12.99,3.722357822E-02,3.724249534E-02,-5.483017352E-02,-5.484012171E-02
13,3.739868489E-02,3.741834603E-02,-5.468199829E-02,-5.469123408E-02
13.01,3.759091934E-02,3.761134146E-02,-5.451622329E-02,-5.45247295E-02
13.02,3.779502412E-02,3.78162209E-02,-5.433809833E-02,-5.434586106E-02
13.03,3.799836784E-02,3.802030576E-02,-5.41602471E-02,-5.416729962E-02
13.04,3.818783187E-02,3.821039805E-02,-5.399578031E-02,-5.400223526E-02
13.05,3.837094425E-02,3.83939946E-02,-5.383716179E-02,-5.384316301E-02
13.06,3.855967248E-02,3.85831736E-02,-5.367241581E-02,-5.367799645E-02
13.07,3.873887975E-02,3.876284327E-02,-5.351667104E-02,-5.352181928E-02
13.08,3.886999653E-02,3.889425021E-02,-5.340848876E-02,-5.341337665E-02
13.09,3.892701621E-02,3.895117208E-02,-5.337386693E-02,-5.337888224E-02
13.1,3.893500885E-02,3.895867475E-02,-5.338772656E-02,-5.339326131E-02
13.11,3.89347443E-02,3.895784382E-02,-5.340928928E-02,-5.341541981E-02
13.12,3.893993849E-02,3.896261245E-02,-5.342483131E-02,-5.34314168E-02
13.13,3.89353335E-02,3.895766422E-02,-5.3449603E-02,-5.345656112E-02
13.14,3.889314764E-02,3.891505621E-02,-5.351137847E-02,-5.351878816E-02
13.15,3.882088263E-02,3.884215725E-02,-5.360264876E-02,-5.361072182E-02
13.16,3.875309587E-02,3.87737071E-02,-5.368884963E-02,-5.369761556E-02
13.17,3.86910938E-02,3.871121897E-02,-5.376866795E-02,-5.377794943E-02
13.18,3.862110299E-02,3.864078982E-02,-5.385587037E-02,-5.386561969E-02
13.19,3.855463017E-02,3.857385039E-02,-5.393894362E-02,-5.394918905E-02
13.2,3.850830508E-02,3.852717117E-02,-5.400125154E-02,-5.401188058E-02
13.21,3.848277846E-02,3.85014564E-02,-5.404213667E-02,-5.405298329E-02
13.22,3.846871542E-02,3.848730442E-02,-5.407092688E-02,-5.408189183E-02
13.23,3.846682737E-02,3.84853606E-02,-5.408690382E-02,-5.409795388E-02
13.24,3.848235848E-02,3.850089963E-02,-5.408481642E-02,-5.409588786E-02
13.25,3.850309244E-02,3.852171855E-02,-5.407687377E-02,-5.408788955E-02
13.26,3.851525595E-02,3.853392151E-02,-5.407684202E-02,-5.408784763E-02
13.27,3.851657508E-02,3.853518515E-02,-5.408698863E-02,-5.409807907E-02
13.28,3.850671942E-02,3.852521307E-02,-5.410763818E-02,-5.411887446E-02
13.29,3.847816703E-02,3.849647835E-02,-5.41463072E-02,-5.41577553E-02
13.3,3.841792712E-02,3.843593843E-02,-5.421598189E-02,-5.422775953E-02
13.31,3.832731928E-02,3.834486141E-02,-5.431533955E-02,-5.432761594E-02
13.32,3.822738145E-02,3.824437163E-02,-5.442334024E-02,-5.443619812E-02
13.33,3.812603905E-02,3.8142546E-02,-5.453205575E-02,-5.454542617E-02
13.34,3.799829551E-02,3.801434539E-02,-5.466647862E-02,-5.468033505E-02
13.35,3.783494973E-02,3.785037221E-02,-5.483580715E-02,-5.485031955E-02
13.36,3.765795302E-02,3.767263094E-02,-5.501808919E-02,-5.503337427E-02
13.37,3.74844241E-02,3.749844158E-02,-5.519620413E-02,-5.521217713E-02
13.38,3.732448555E-02,3.733796752E-02,-5.536002536E-02,-5.537656057E-02
13.39,3.717485656E-02,3.718794212E-02,-5.551282886E-02,-5.55297863E-02
13.4,3.701440824E-02,3.702715289E-02,-5.567573873E-02,-5.569306206E-02
13.41,3.682315328E-02,3.683544823E-02,-5.586873864E-02,-5.588653585E-02
13.42,3.660257379E-02,3.661425439E-02,-5.60903446E-02,-5.610877954E-02
13.43,3.637516831E-02,3.638616897E-02,-5.631805659E-02,-5.633719398E-02
13.44,3.616436444E-02,3.61747957E-02,-5.652844434E-02,-5.654817264E-02
13.45,3.599232113E-02,3.600239784E-02,-5.669934454E-02,-5.671944781E-02
13.46,3.587345193E-02,3.588346965E-02,-5.681633813E-02,-5.68365197E-02
13.47,3.580546482E-02,3.581572702E-02,-5.688171077E-02,-5.69016661E-02
13.48,3.579822272E-02,3.580895631E-02,-5.688559288E-02,-5.690509414E-02
13.49,3.586263658E-02,3.587413391E-02,-5.68170665E-02,-5.68358205E-02
13.5,3.598378265E-02,3.599633761E-02,-5.669104702E-02,-5.670875919E-02
13.51,3.614823938E-02,3.616196541E-02,-5.652094678E-02,-5.653750313E-02
13.52,3.632607639E-02,3.634100774E-02,-5.633668659E-02,-5.63520526E-02
13.53,3.645799065E-02,3.647393183E-02,-5.619756017E-02,-5.621193129E-02
13.54,3.651309419E-02,3.652951556E-02,-5.613445035E-02,-5.614835653E-02
13.55,3.651308151E-02,3.652950265E-02,-5.612566484E-02,-5.613958712E-02
13.56,3.64736516E-02,3.648987503E-02,-5.61555103E-02,-5.616964663E-02
13.57,3.637846963E-02,3.639433805E-02,-5.624032628E-02,-5.625483409E-02
13.58,3.623474526E-02,3.62499781E-02,-5.637290948E-02,-5.638806922E-02
13.59,3.608136116E-02,3.60958544E-02,-5.651438481E-02,-5.653030008E-02
13.6,3.596132066E-02,3.597525996E-02,-5.662175175E-02,-5.663823598E-02
13.61,3.589405453E-02,3.5907792E-02,-5.667557589E-02,-5.669227573E-02
13.62,3.586022995E-02,3.587408422E-02,-5.669518304E-02,-5.671177864E-02
13.63,3.583278716E-02,3.58468285E-02,-5.670762665E-02,-5.672404675E-02
13.64,3.580765548E-02,3.582182281E-02,-5.671697429E-02,-5.673327932E-02
13.65,3.579774633E-02,3.581203974E-02,-5.671031314E-02,-5.672650251E-02
13.66,3.579862924E-02,3.581313121E-02,-5.669207126E-02,-5.670806197E-02
13.67,3.579874056E-02,3.581344842E-02,-5.667380907E-02,-5.668960332E-02
13.68,3.580905786E-02,3.582391799E-02,-5.664454737E-02,-5.666019843E-02
13.69,3.583724307E-02,3.585232852E-02,-5.659662255E-02,-5.661205707E-02
13.7,3.586696408E-02,3.588233282E-02,-5.654636285E-02,-5.656152256E-02
13.71,3.588041717E-02,3.589597383E-02,-5.651156897E-02,-5.652654909E-02
13.72,3.586293747E-02,3.587851424E-02,-5.650690706E-02,-5.652187547E-02
13.73,3.580008738E-02,3.581546626E-02,-5.654682084E-02,-5.656199569E-02
13.74,3.570142412E-02,3.571635816E-02,-5.662176432E-02,-5.663739259E-02
13.75,3.559029139E-02,3.560469049E-02,-5.67084062E-02,-5.672457763E-02
13.76,3.547804447E-02,3.549196752E-02,-5.679539855E-02,-5.681205327E-02
13.77,3.537050432E-02,3.538401667E-02,-5.687692315E-02,-5.689399448E-02
13.78,3.526144841E-02,3.527461843E-02,-5.695920415E-02,-5.69766223E-02
13.79,3.512948939E-02,3.514229702E-02,-5.7063631E-02,-5.708141463E-02
13.8,3.497410239E-02,3.498640021E-02,-5.719073369E-02,-5.720902888E-02
13.81,3.483173042E-02,3.484348465E-02,-5.7304076E-02,-5.732291516E-02
13.82,3.474676061E-02,3.475822859E-02,-5.735927296E-02,-5.737839703E-02
13.83,3.473007337E-02,3.474168583E-02,-5.734543894E-02,-5.736441532E-02
13.84,3.477021939E-02,3.478230854E-02,-5.727401428E-02,-5.72925091E-02
13.85,3.486441523E-02,3.487717629E-02,-5.714777365E-02,-5.716559049E-02
13.86,3.499680015E-02,3.501041163E-02,-5.69825683E-02,-5.699952789E-02
13.87,3.515053023E-02,3.516502835E-02,-5.679523085E-02,-5.681129665E-02
13.88,3.532041696E-02,3.533575851E-02,-5.659093779E-02,-5.660615318E-02
13.89,3.54809269E-02,3.549706819E-02,-5.639520795E-02,-5.640961734E-02
13.9,3.559604127E-02,3.561273541E-02,-5.624404472E-02,-5.625789634E-02
13.91,3.564873606E-02,3.56655819E-02,-5.615446867E-02,-5.616816597E-02
13.92,3.565310665E-02,3.566974855E-02,-5.611240417E-02,-5.612630596E-02
13.93,3.562744581E-02,3.564371505E-02,-5.609959316E-02,-5.611387098E-02
13.94,3.557079294E-02,3.558662312E-02,-5.611702719E-02,-5.613174887E-02
13.95,3.550132164E-02,3.551661493E-02,-5.614655921E-02,-5.616182278E-02
13.96,3.545772041E-02,3.547256469E-02,-5.614952081E-02,-5.616523751E-02
13.97,3.545863209E-02,3.547333285E-02,-5.610726739E-02,-5.612312964E-02
13.98,3.550477303E-02,3.551961225E-02,-5.601906263E-02,-5.603478621E-02
13.99,3.560114991E-02,3.56163509E-02,-5.587987268E-02,-5.589523286E-02
14,3.575579425E-02,3.577159823E-02,-5.568162058E-02,-5.569637558E-02
14.01,3.594977033E-02,3.59664066E-02,-5.544313425E-02,-5.545705467E-02
14.02,3.613204673E-02,3.614951523E-02,-5.521473981E-02,-5.522782122E-02
14.03,3.626711655E-02,3.628509013E-02,-5.503164168E-02,-5.504424426E-02
14.04,3.63590631E-02,3.637715688E-02,-5.489061187E-02,-5.490318628E-02
14.05,3.642731559E-02,3.644531968E-02,-5.477270404E-02,-5.478548071E-02
14.06,3.64860047E-02,3.650385641E-02,-5.466403623E-02,-5.467707667E-02
14.07,3.655444852E-02,3.657214603E-02,-5.454555579E-02,-5.455885102E-02
14.08,3.664908854E-02,3.666672345E-02,-5.440071206E-02,-5.441413675E-02
14.09,3.674130274E-02,3.675898974E-02,-5.425803918E-02,-5.427145263E-02
14.1,3.67927461E-02,3.681031302E-02,-5.415582743E-02,-5.416938163E-02
14.11,3.67998923E-02,3.681700741E-02,-5.409751393E-02,-5.41115229E-02
14.12,3.677225677E-02,3.67887278E-02,-5.407351813E-02,-5.408816188E-02
14.13,3.672965868E-02,3.674539147E-02,-5.406398194E-02,-5.407934621E-02
14.14,3.668952334E-02,3.670456632E-02,-5.40514554E-02,-5.406748572E-02
14.15,3.666009034E-02,3.66745669E-02,-5.402769157E-02,-5.404426018E-02
14.16,3.667117828E-02,3.668523493E-02,-5.396287914E-02,-5.3979836E-02
14.17,3.673365573E-02,3.674762105E-02,-5.384617887E-02,-5.386319227E-02
14.18,3.68088664E-02,3.682297958E-02,-5.371629162E-02,-5.373311871E-02
14.19,3.687664786E-02,3.689080629E-02,-5.359339615E-02,-5.361013356E-02
14.2,3.694937629E-02,3.696348876E-02,-5.346510182E-02,-5.348183367E-02
14.21,3.703684759E-02,3.705097434E-02,-5.332160579E-02,-5.333826591E-02
14.22,3.713417082E-02,3.714837817E-02,-5.316780274E-02,-5.318431993E-02
14.23,3.721821797E-02,3.723249678E-02,-5.302682312E-02,-5.304320191E-02
14.24,3.726300336E-02,3.727717695E-02,-5.292464895E-02,-5.294106166E-02
14.25,3.725859283E-02,3.727238641E-02,-5.287120471E-02,-5.288792226E-02
14.26,3.720468431E-02,3.721785621E-02,-5.286678091E-02,-5.288404191E-02
14.27,3.709499785E-02,3.710734606E-02,-5.291764707E-02,-5.293565142E-02
14.28,3.693577174E-02,3.69470821E-02,-5.301755341E-02,-5.303651409E-02
14.29,3.675011489E-02,3.676028191E-02,-5.314337738E-02,-5.316339951E-02
14.3,3.653679139E-02,3.654585887E-02,-5.329634179E-02,-5.331738224E-02
14.31,3.628408917E-02,3.629200672E-02,-5.348814346E-02,-5.35102542E-02
14.32,3.599076491E-02,3.599741608E-02,-5.371999529E-02,-5.3743295E-02
14.33,3.566711423E-02,3.567244003E-02,-5.39815359E-02,-5.400608656E-02
14.34,3.536065338E-02,3.536471097E-02,-5.422506397E-02,-5.425081157E-02
14.35,3.510240191E-02,3.510557421E-02,-5.441918311E-02,-5.444574919E-02
14.36,3.487086722E-02,3.487358022E-02,-5.458533523E-02,-5.461232242E-02
14.37,3.466309488E-02,3.466551602E-02,-5.472692135E-02,-5.475420781E-02
14.38,3.450405265E-02,3.450640378E-02,-5.481936486E-02,-5.484675385E-02
14.39,3.440975875E-02,3.441240963E-02,-5.484690712E-02,-5.487403515E-02
14.4,3.438434666E-02,3.438765581E-02,-5.48054089E-02,-5.483190652E-02
14.41,3.439897351E-02,3.440322374E-02,-5.472298013E-02,-5.474855353E-02
14.42,3.442193985E-02,3.44271464E-02,-5.46309652E-02,-5.465562286E-02
14.43,3.446358356E-02,3.446963314E-02,-5.451967551E-02,-5.454356811E-02
14.44,3.454717699E-02,3.455415631E-02,-5.436617366E-02,-5.438922126E-02
14.45,3.46752563E-02,3.468335396E-02,-5.416802553E-02,-5.419003309E-02
14.46,3.48201085E-02,3.482942824E-02,-5.395357537E-02,-5.397444796E-02
14.47,3.49562055E-02,3.496659553E-02,-5.374867172E-02,-5.376853617E-02
14.48,3.509250765E-02,3.510370511E-02,-5.354388767E-02,-5.356294446E-02
14.49,3.523749251E-02,3.524943094E-02,-5.33304872E-02,-5.33487687E-02
14.5,3.537167622E-02,3.538431159E-02,-5.312795439E-02,-5.314548969E-02
14.51,3.547065633E-02,3.548376952E-02,-5.296063255E-02,-5.297762534E-02
14.52,3.552938649E-02,3.554268113E-02,-5.283354046E-02,-5.285027672E-02
14.53,3.556801303E-02,3.558127424E-02,-5.272649314E-02,-5.274317833E-02
14.54,3.560699497E-02,3.56201954E-02,-5.261901437E-02,-5.263566915E-02
14.55,3.564259451E-02,3.565578515E-02,-5.251482888E-02,-5.253139658E-02
14.56,3.566655649E-02,3.567969278E-02,-5.242218707E-02,-5.243870768E-02
14.57,3.568136613E-02,3.56943716E-02,-5.233859623E-02,-5.23551421E-02
14.58,3.56844278E-02,3.569726808E-02,-5.226664807E-02,-5.228325022E-02
14.59,3.567780484E-02,3.569041898E-02,-5.220427606E-02,-5.222099272E-02
14.6,3.566750455E-02,3.567986439E-02,-5.214547223E-02,-5.216232949E-02
14.61,3.565618025E-02,3.566830135E-02,-5.208758384E-02,-5.210456466E-02
14.62,3.563038721E-02,3.564225914E-02,-5.204405876E-02,-5.206117268E-02
14.63,3.556621313E-02,3.557771267E-02,-5.203881155E-02,-5.205618131E-02
14.64,3.547347101E-02,3.548436873E-02,-5.206202953E-02,-5.20798845E-02
14.65,3.537023757E-02,3.538048266E-02,-5.209563559E-02,-5.211402711E-02
14.66,3.526688089E-02,3.527652679E-02,-5.212926517E-02,-5.214814098E-02
14.67,3.517587114E-02,3.51849881E-02,-5.215045434E-02,-5.216974594E-02
14.68,3.510408935E-02,3.511282329E-02,-5.215233104E-02,-5.217189463E-02
14.69,3.505921475E-02,3.506770245E-02,-5.212722756E-02,-5.214692882E-02
14.7,3.504927354E-02,3.505768765E-02,-5.206713154E-02,-5.208680037E-02
14.71,3.50657521E-02,3.507426747E-02,-5.198057219E-02,-5.20000364E-02
14.72,3.509439791E-02,3.510307817E-02,-5.188181783E-02,-5.190101635E-02
14.73,3.514035154E-02,3.514918993E-02,-5.176574128E-02,-5.178468332E-02
14.74,3.521025264E-02,3.521932738E-02,-5.162571587E-02,-5.164432566E-02
14.75,3.529850546E-02,3.53079068E-02,-5.146735145E-02,-5.148554124E-02
14.76,3.538445607E-02,3.539418599E-02,-5.131131591E-02,-5.132908621E-02
14.77,3.545317133E-02,3.546310602E-02,-5.117255429E-02,-5.119003129E-02
14.78,3.549164918E-02,3.550161391E-02,-5.10640788E-02,-5.108143959E-02
14.79,3.547865701E-02,3.548843561E-02,-5.10071313E-02,-5.102459453E-02
14.8,3.542473842E-02,3.543403104E-02,-5.099117649E-02,-5.100904455E-02
14.81,3.534421046E-02,3.535290219E-02,-5.100190536E-02,-5.102029585E-02
14.82,3.52172614E-02,3.522528977E-02,-5.105913923E-02,-5.107811747E-02
14.83,3.503532841E-02,3.504244776E-02,-5.117144996E-02,-5.119126451E-02
14.84,3.483016091E-02,3.483620119E-02,-5.130709518E-02,-5.132791901E-02
14.85,3.463545001E-02,3.46405208E-02,-5.143239155E-02,-5.145411812E-02
14.86,3.447012497E-02,3.44744738E-02,-5.152842096E-02,-5.155080599E-02
14.87,3.434345464E-02,3.43473488E-02,-5.158592893E-02,-5.160870839E-02
14.88,3.425224651E-02,3.425594419E-02,-5.160812485E-02,-5.163104366E-02
14.89,3.420262169E-02,3.420630876E-02,-5.158890574E-02,-5.16117809E-02
14.9,3.420274235E-02,3.420664617E-02,-5.152012837E-02,-5.154273504E-02
14.91,3.42466335E-02,3.425098994E-02,-5.140778791E-02,-5.142989238E-02
14.92,3.431958414E-02,3.43245194E-02,-5.12666152E-02,-5.128809299E-02
14.93,3.439335848E-02,3.439888516E-02,-5.11248632E-02,-5.114570297E-02
14.94,3.443785425E-02,3.444380031E-02,-5.101264805E-02,-5.103302268E-02
14.95,3.443781066E-02,3.444388359E-02,-5.094524092E-02,-5.096544352E-02
14.96,3.439569722E-02,3.440162114E-02,-5.092018071E-02,-5.094048769E-02
14.97,3.433633997E-02,3.434194738E-02,-5.091264962E-02,-5.093322908E-02
14.98,3.427028561E-02,3.427559628E-02,-5.091211048E-02,-5.09329433E-02
14.99,3.418026919E-02,3.418528693E-02,-5.093583914E-02,-5.095692222E-02
15,3.40680056E-02,3.407258997E-02,-5.098213085E-02,-5.100360527E-02
15.01,3.394972529E-02,3.395383871E-02,-5.103476406E-02,-5.105666794E-02
15.02,3.383320784E-02,3.383691955E-02,-5.108596903E-02,-5.110823374E-02
15.03,3.371423859E-02,3.371760356E-02,-5.11399714E-02,-5.116254256E-02
15.04,3.360191088E-02,3.360495205E-02,-5.118768875E-02,-5.121054396E-02
15.05,3.35232175E-02,3.352604947E-02,-5.120213952E-02,-5.122516464E-02
15.06,3.348569736E-02,3.348859125E-02,-5.117579852E-02,-5.11987229E-02
15.07,3.34715612E-02,3.347470585E-02,-5.112647113E-02,-5.114910629E-02
15.08,3.345354294E-02,3.345694786E-02,-5.108143852E-02,-5.110377504E-02
15.09,3.342867228E-02,3.343221543E-02,-5.104368289E-02,-5.106584259E-02
15.1,3.34180927E-02,3.342173501E-02,-5.099207097E-02,-5.101409258E-02
15.11,3.343441329E-02,3.343828446E-02,-5.09140052E-02,-5.093575873E-02
15.12,3.348782713E-02,3.349207088E-02,-5.079930599E-02,-5.082064742E-02
15.13,3.359386967E-02,3.359867718E-02,-5.063245191E-02,-5.065318967E-02
15.14,3.375102844E-02,3.375664747E-02,-5.041497011E-02,-5.043485591E-02
15.15,3.394820536E-02,3.395479127E-02,-5.01579729E-02,-5.017685067E-02
15.16,3.417649818E-02,3.418411376E-02,-4.987037486E-02,-4.988818093E-02
