Time,Damp2000_FX,Damp2010_FX,Damp3000_FX,Damp3010_FX
14.512,-224363.594,-224396.516,-224386.344,-224419.25
14.522,-225605.062,-225643.516,-225626.984,-225665.406
14.532,-226407.438,-226468.484,-226428.531,-226489.547
14.542,-226049.031,-226152.531,-226069.359,-226172.828
14.552,-225206.203,-225292.406,-225225.766,-225311.938
14.562,-224387.766,-224480.141,-224406.516,-224498.859
14.572,-223144.344,-223247.375,-223162.266,-223265.281
14.582,-221245.438,-221371.281,-221262.531,-221388.359
14.592,-218327.516,-218477.531,-218343.797,-218493.797
14.602,-215568.344,-215665.422,-215583.766,-215680.828
14.612,-214485.094,-214505.844,-214499.5,-214520.234
14.622,-216019.062,-215934,-216032.234,-215947.156
14.632,-220311.859,-220154.766,-220323.641,-220166.531
14.642,-226080.641,-225907.078,-226090.969,-225917.406
14.652,-232454.438,-232274.984,-232463.328,-232283.875
14.662,-239027.281,-238858.5,-239034.781,-238865.984
14.672,-245618.75,-245458.406,-245624.891,-245464.547
14.682,-251830.656,-251706.281,-251835.516,-251711.125
14.692,-256880.984,-256808.828,-256884.609,-256812.438
14.702,-261065.078,-261007.297,-261067.5,-261009.688
14.712,-265202.844,-265142.344,-265204.094,-265143.562
14.722,-269251.406,-269206.5,-269251.5,-269206.531
14.732,-272538.969,-272533.75,-272537.875,-272532.656
14.742,-274556.531,-274595.156,-274554.312,-274592.938
14.752,-275687.594,-275736.625,-275684.219,-275733.25
14.762,-276825.031,-276863.344,-276820.531,-276858.844
14.772,-277323.688,-277412.094,-277318.031,-277406.406
14.782,-275744.156,-275904.25,-275737.312,-275897.375
14.792,-273096.5,-273238.25,-273088.438,-273230.125
14.802,-271405.094,-271490.75,-271395.781,-271481.438
14.812,-270325.031,-270413.594,-270314.5,-270403.062
14.822,-268573,-268688.969,-268561.219,-268677.188
14.832,-266043.625,-266171.031,-266030.531,-266157.969
14.842,-263041,-263170.281,-263026.594,-263155.844
14.852,-260333.75,-260427,-260318.016,-260411.25
14.862,-258182.469,-258263.016,-258165.422,-258245.953
14.872,-255870.609,-255959.203,-255852.234,-255940.812
14.882,-253477.969,-253555,-253458.25,-253535.281
14.892,-250817.594,-250912.359,-250796.516,-250891.266
14.902,-247584.188,-247683.562,-247561.688,-247661.047
14.912,-244498.953,-244573.547,-244475.031,-244549.625
14.922,-241551.016,-241630.547,-241525.688,-241605.219
14.932,-238028.375,-238127.062,-238001.578,-238100.25
14.942,-234032.016,-234129.969,-234003.672,-234101.609
14.952,-229870.344,-229965.375,-229840.422,-229935.469
14.962,-225706.109,-225786.312,-225674.609,-225754.828
14.972,-222309.672,-222337.156,-222276.719,-222304.188
14.982,-220829.891,-220773.219,-220795.781,-220739.078
14.992,-221911.984,-221770.734,-221877.141,-221735.859
15.002,-225302.938,-225109.203,-225267.797,-225074.031
15.012,-229596.859,-229413.906,-229561.625,-229378.609
15.022,-234115.484,-233928.297,-234080.219,-233893
15.032,-239370.859,-239170.125,-239335.766,-239134.984
15.042,-244428.359,-244278.266,-244393.438,-244243.312
15.052,-248356.297,-248247.891,-248321.453,-248213.031
15.062,-252048.109,-251933.344,-252013.375,-251898.578
15.072,-255977.359,-255871.219,-255942.844,-255836.672
15.082,-259422.094,-259349.531,-259387.781,-259315.203
15.092,-262587.219,-262510.156,-262553.156,-262476.062
15.102,-266274.562,-266178.875,-266240.875,-266145.156
15.112,-270572.25,-270465.156,-270539.062,-270431.938
15.122,-275291,-275183.906,-275258.406,-275151.281
15.132,-279391.219,-279338.125,-279359.219,-279306.125
15.142,-281893.031,-281897.781,-281861.469,-281866.188
15.152,-283295.781,-283321.688,-283264.625,-283290.531
15.162,-283859.281,-283919.25,-283828.5,-283888.469
15.172,-283364.281,-283455.469,-283333.812,-283425
15.182,-281861.875,-281980.031,-281831.688,-281949.844
15.192,-279592.719,-279720.969,-279562.812,-279691.062
15.202,-277235.188,-277343,-277205.625,-277313.438
15.212,-275739.25,-275796.188,-275710.188,-275767.125
15.222,-275653.688,-275661.844,-275625.312,-275633.469
15.232,-276324.469,-276321.969,-276296.938,-276294.438
15.242,-277920.844,-277866.062,-277894.312,-277839.5
15.252,-281051.406,-280954.969,-281026.031,-280929.594
15.262,-284864.812,-284768.75,-284840.719,-284744.625
15.272,-289190.188,-289071.375,-289167.375,-289048.562
15.282,-294084.688,-293966.625,-294063.25,-293945.156
15.292,-298544,-298465.469,-298523.844,-298445.344
15.302,-301987.656,-301949.844,-301968.781,-301931
15.312,-303890.25,-303923.094,-303872.594,-303905.406
15.322,-303322.75,-303444.719,-303306.156,-303428.094
15.332,-300711.531,-300867.312,-300695.938,-300851.75
15.342,-297623.5,-297763.969,-297608.969,-297749.438
15.352,-294479.844,-294622.469,-294466.406,-294609.062
15.362,-290942.906,-291087.781,-290930.625,-291075.5
15.372,-287659.375,-287767.062,-287648.281,-287756
15.382,-285320.094,-285387.5,-285310.312,-285377.719
15.392,-283886.062,-283920.594,-283877.688,-283912.219
15.402,-283425.438,-283420.375,-283418.5,-283413.469
15.412,-284056.031,-284018.594,-284050.594,-284013.188
15.422,-285026.375,-285000.781,-285022.438,-284996.875
15.432,-285470.875,-285466.75,-285468.469,-285464.375
15.442,-285873.812,-285850.594,-285872.938,-285849.75
15.452,-287162.375,-287102.031,-287163.062,-287102.719
15.462,-289417.062,-289335.812,-289419.25,-289338.031
15.472,-291983.875,-291909.375,-291987.594,-291913.125
15.482,-294463.188,-294397.125,-294468.406,-294402.375
15.492,-296552.281,-296514.531,-296559,-296521.25
15.502,-297392,-297414.062,-297400.219,-297422.281
15.512,-296507.844,-296579.906,-296517.594,-296589.688
15.522,-294927.125,-294990.312,-294938.469,-295001.656
15.532,-293440.094,-293503.656,-293453.031,-293516.594
15.542,-290950.719,-291067.781,-290965.312,-291082.406
15.552,-287225.469,-287356.375,-287241.812,-287372.75
15.562,-283216.188,-283339.375,-283234.344,-283357.531
15.572,-278888.969,-279023.031,-278909,-279043.062
15.582,-274105.844,-274241.562,-274127.812,-274263.562
15.592,-268924.031,-269066.031,-268948.031,-269090.062
15.602,-263280.719,-263423.469,-263306.875,-263449.625
15.612,-257860.75,-257966.828,-257889.078,-257995.172
15.622,-253297.359,-253362.094,-253327.859,-253392.609
15.632,-250105.797,-250108.906,-250138.328,-250141.453
15.642,-248036.844,-248022.328,-248071.25,-248056.766
15.652,-246014.391,-246005.25,-246050.703,-246041.578
15.662,-244622.094,-244568.375,-244660.188,-244606.484
15.672,-243961.641,-243908.672,-244001.375,-243948.438
15.682,-242930.859,-242905.656,-242972.266,-242947.078
15.692,-240936.047,-240950.312,-240979.266,-240993.547
15.702,-237786.656,-237833.078,-237831.875,-237878.312
15.712,-234159.047,-234200.891,-234206.391,-234248.234
15.722,-230245.281,-230302.828,-230294.797,-230352.344
15.732,-225728.625,-225794.656,-225780.484,-225846.516
15.742,-221641.391,-221658.375,-221695.516,-221712.516
15.752,-218898.391,-218872.109,-218954.469,-218928.219
15.762,-216401.812,-216403.328,-216459.75,-216461.297
15.772,-212131.922,-212220.219,-212192.188,-212280.5
15.782,-205079.922,-205251.172,-205143.391,-205314.625
15.792,-195942.266,-196139.859,-196009.797,-196207.344
15.802,-186326.156,-186495.938,-186398.219,-186567.969
15.812,-176537.594,-176708,-176614.656,-176785.031
15.822,-166024.234,-166191.797,-166107.156,-166274.672
15.832,-155934.891,-156026,-156024.078,-156115.172
15.842,-147777,-147775.422,-147871.969,-147870.438
15.852,-141054.703,-141017.047,-141154.969,-141117.375
15.862,-134682.297,-134623.969,-134787.984,-134729.75
15.872,-129482.766,-129342.453,-129593.289,-129453.141
15.882,-126731.289,-126500.023,-126844.734,-126613.719
15.892,-126537.141,-126242.156,-126651.195,-126356.531
15.902,-127240.125,-126972.203,-127353.898,-127086.273
15.912,-128026.094,-127752.93,-128139.398,-127866.531
15.922,-130182.891,-129863.281,-130294.461,-129975.18
15.932,-133900.172,-133569.281,-134008.703,-133678.141
15.942,-137920.312,-137630.609,-138025.625,-137736.188
15.952,-141124.719,-140885.141,-141227.469,-140988.094
15.962,-144990.531,-144707.469,-145090.25,-144807.438
15.972,-149520.078,-149276.953,-149616.422,-149373.469
15.982,-153586.359,-153363.734,-153679.672,-153457.203
15.992,-158801.141,-158532.188,-158890.812,-158622.031
16.002,-164042.219,-163856.656,-164128.344,-163942.906
16.012,-166778.516,-166700.219,-166862.422,-166784.172
16.022,-168091.203,-168018.031,-168173.531,-168100.406
16.032,-170637.969,-170497.516,-170718.062,-170577.672
16.042,-174805.406,-174638.453,-174882.516,-174715.625
16.052,-180299.375,-180088.375,-180372.953,-180162.047
16.062,-187565.719,-187319.5,-187635.234,-187389.094
16.072,-194149.312,-194011.484,-194215.156,-194077.359
16.082,-197648.375,-197623.328,-197711.641,-197686.594
16.092,-199418.062,-199411.25,-199479.266,-199472.438
16.102,-200861.344,-200864.375,-200920.484,-200923.5
16.112,-202072.734,-202081.391,-202129.828,-202138.453
16.122,-203279.734,-203286.969,-203334.672,-203341.891
16.132,-204055.344,-204087.953,-204108.172,-204140.734
16.142,-204864,-204863.625,-204914.625,-204914.219
16.152,-207280.359,-207205.484,-207328.312,-207253.438
16.162,-211983.016,-211837.469,-212027.781,-211882.25
16.172,-218186.516,-218025.797,-218227.875,-218067.156
16.182,-224305.547,-224178.016,-224343.609,-224216.078
16.192,-229839.328,-229735.781,-229874.266,-229770.719
16.202,-234371.609,-234322.5,-234403.641,-234354.5
16.212,-237558.5,-237548.875,-237587.812,-237578.156
16.222,-240106.453,-240106.75,-240133.125,-240133.391
16.232,-241866.016,-241908,-241890.109,-241932.062
16.242,-242403.516,-242481.875,-242425.141,-242503.453
16.252,-241619.609,-241744.922,-241638.812,-241764.062
16.262,-238988.844,-239172.141,-239005.672,-239188.922
16.272,-235378.156,-235549.984,-235392.578,-235564.359
16.282,-232000.594,-232147.609,-232012.469,-232159.453
16.292,-229177.406,-229295.484,-229186.609,-229304.656
16.302,-226240.578,-226377.156,-226247.016,-226383.562
16.312,-222630.578,-222768.031,-222634.188,-222771.594
16.322,-219874.297,-219937.875,-219874.938,-219938.484
16.332,-218893.891,-218897.375,-218891.5,-218894.938
16.342,-219826.828,-219755.828,-219821.422,-219750.391
16.352,-222736.031,-222610.172,-222727.719,-222601.812
16.362,-227200.406,-227034.484,-227189.328,-227023.359
16.372,-232884,-232695.938,-232870.344,-232682.234
16.382,-238801.594,-238639.016,-238785.516,-238622.906
16.392,-244046.5,-243921.406,-244028.078,-243902.953
16.402,-248424.031,-248335.781,-248403.328,-248315.031
16.412,-251842,-251788.922,-251819.047,-251765.922
16.422,-254924.625,-254865.453,-254899.453,-254840.234
16.432,-258452.641,-258376.625,-258425.391,-258349.344
16.442,-262517.625,-262427.812,-262488.469,-262398.594
16.452,-267273.062,-267157.438,-267242.156,-267126.5
16.462,-273148.062,-273000.125,-273115.688,-272967.719
16.472,-279137.906,-279029.156,-279104.188,-278995.406
16.482,-283846.75,-283786.875,-283811.625,-283751.719
16.492,-288630.031,-288527.719,-288593.625,-288491.281
16.502,-294604.312,-294474.969,-294566.875,-294437.469
16.512,-301354.094,-301211.531,-301315.812,-301173.219
16.522,-308202.594,-308084.406,-308163.594,-308045.375
16.532,-313589.875,-313555.188,-313550.125,-313515.406
16.542,-316607.469,-316651.188,-316566.719,-316610.469
16.552,-317659.312,-317755.969,-317617.438,-317714.094
16.562,-316847.938,-317008.531,-316804.75,-316965.375
16.572,-313827.906,-314050.219,-313783.219,-314005.531
16.582,-309726.469,-309935.312,-309680.125,-309888.969
16.592,-306058.562,-306231.469,-306010.656,-306183.594
16.602,-302681.625,-302847.312,-302632.312,-302798
16.612,-299329.438,-299477.719,-299278.781,-299427.062
16.622,-296519.219,-296630.5,-296467.312,-296578.625
16.632,-294496.031,-294577.844,-294443.156,-294524.969
16.642,-292853.094,-292924.969,-292799.406,-292871.281
16.652,-291554.844,-291602.938,-291500.469,-291548.562
16.662,-290901.344,-290923.125,-290846.531,-290868.281
16.672,-290925,-290920.562,-290869.938,-290865.469
16.682,-292073.875,-292019.438,-292018.875,-291964.406
16.692,-294696.875,-294599.625,-294642.281,-294545
16.702,-298379.438,-298262.531,-298325.531,-298208.594
16.712,-302760.312,-302630.156,-302707.281,-302577.094
16.722,-307404.125,-307289.375,-307352.094,-307237.312
16.732,-310901.375,-310859.375,-310850.219,-310808.219
16.742,-312587.312,-312601.125,-312536.812,-312550.625
16.752,-312783.906,-312845.156,-312733.906,-312795.156
16.762,-311413,-311524.812,-311363.344,-311475.156
16.772,-308786.156,-308920.688,-308736.688,-308871.219
16.782,-305437.531,-305582.844,-305388.219,-305533.562
16.792,-301732.969,-301872.094,-301683.875,-301823.031
16.802,-298449.656,-298548.719,-298400.906,-298499.969
16.812,-296424.188,-296467.75,-296376.062,-296419.625
16.822,-295603.031,-295612.812,-295555.812,-295565.594
16.832,-295735.312,-295712.875,-295689.25,-295666.781
16.842,-296574.281,-296538.219,-296529.469,-296493.406
16.852,-297791.031,-297746.906,-297747.656,-297703.531
16.862,-299206.688,-299164.219,-299164.781,-299122.312
16.872,-300362.188,-300339.25,-300321.781,-300298.844
16.882,-301158.219,-301143.812,-301119.281,-301104.875
16.892,-301680.938,-301681.281,-301643.469,-301643.844
16.902,-301430.969,-301465.312,-301394.906,-301429.281
16.912,-300700.219,-300729.688,-300665.562,-300695.062
16.922,-300198.281,-300217.156,-300165.094,-300184
16.932,-299612.75,-299642.344,-299581.062,-299610.688
16.942,-299014.5,-299029.625,-298984.344,-298999.469
16.952,-299069.906,-299054.781,-299041.344,-299026.219
16.962,-299883.844,-299852.906,-299857,-299826.062
16.972,-300452.812,-300455.969,-300427.625,-300430.812
16.982,-300016.406,-300052.469,-299992.844,-300028.906
16.992,-298694.844,-298754.688,-298672.812,-298732.688
17.002,-296731.469,-296802.594,-296710.969,-296782.125
17.012,-294660.469,-294718.156,-294641.5,-294699.25
17.022,-293149.969,-293175.812,-293132.594,-293158.469
17.032,-292559.062,-292549.094,-292543.312,-292533.375
17.042,-293206.344,-293148.469,-293192.281,-293134.406
17.052,-295287.281,-295188.531,-295274.938,-295176.188
17.062,-298244.906,-298141.156,-298234.25,-298130.5
17.072,-300861.531,-300797.219,-300852.5,-300788.25
17.082,-302360.75,-302337.656,-302353.312,-302330.219
17.092,-303255.156,-303238.188,-303249.188,-303232.25
17.102,-303871.406,-303869,-303866.906,-303864.531
17.112,-304222.562,-304222.25,-304219.5,-304219.188
17.122,-304793.125,-304774.406,-304791.406,-304772.719
17.132,-306317.531,-306254.812,-306317.156,-306254.469
17.142,-309228.875,-309124.188,-309229.75,-309125.094
17.152,-313286,-313156.969,-313288.094,-313159.094
17.162,-318076.688,-317937.281,-318079.906,-317940.531
17.172,-323196.562,-323061.469,-323200.812,-323065.75
17.182,-328261.844,-328141.188,-328267.062,-328146.438
17.192,-333127.188,-333019.156,-333133.312,-333025.312
17.202,-337842.281,-337746.438,-337849.25,-337753.406
17.212,-341997.75,-341936.312,-342005.531,-341944.125
17.222,-345429.969,-345389.781,-345438.469,-345398.312
17.232,-348325.969,-348306,-348335.188,-348315.25
17.242,-350596.812,-350599.219,-350606.719,-350609.125
17.252,-352381.375,-352393.688,-352391.906,-352404.25
17.262,-353843.406,-353866.688,-353854.562,-353877.844
17.272,-354665.906,-354720.75,-354677.656,-354732.531
17.282,-353872.812,-353995.219,-353885.156,-354007.594
17.292,-351281.938,-351439.656,-351294.938,-351452.656
17.302,-348283.781,-348414.656,-348297.406,-348428.281
17.312,-346285.25,-346360.75,-346299.438,-346374.906
17.322,-345488.125,-345528,-345502.781,-345542.656
17.332,-345172.75,-345207.906,-345187.812,-345222.969
17.342,-344712.5,-344755.625,-344728,-344771.125
17.352,-343930.281,-343978.844,-343946.156,-343994.75
17.362,-343183.781,-343220.125,-343200.031,-343236.375
17.372,-342333.594,-342383.281,-342350.219,-342399.906
17.382,-340888.781,-340956.625,-340905.75,-340973.594
17.392,-338845.188,-338927.281,-338862.5,-338944.625
17.402,-336054.438,-336163.125,-336072.125,-336180.844
17.412,-331962.438,-332117.375,-331980.594,-332135.531
17.422,-326296.344,-326487.75,-326314.969,-326506.375
17.432,-319828.312,-320013.219,-319847.5,-320032.375
17.442,-313269.312,-313439.094,-313289,-313458.75
17.452,-307246.562,-307367.906,-307266.719,-307388.062
17.462,-302715.25,-302767.312,-302735.75,-302787.812
17.472,-299636.844,-299649.625,-299657.562,-299670.344
17.482,-297224.781,-297225,-297245.656,-297245.875
17.492,-295072.062,-295062.156,-295093.062,-295083.156
17.502,-293491.281,-293450.25,-293512.312,-293471.281
17.512,-293124.031,-293037.344,-293144.969,-293058.312
17.522,-293878.062,-293767.938,-293898.781,-293788.656
17.532,-295655.156,-295512.156,-295675.562,-295532.594
17.542,-298417.938,-298263.812,-298437.938,-298283.812
17.552,-300848.781,-300743.062,-300868.344,-300762.656
17.562,-302432.812,-302347.094,-302451.969,-302366.281
17.572,-304223.938,-304116.531,-304242.656,-304135.25
17.582,-307158.25,-307008.125,-307176.375,-307026.281
17.592,-311805.562,-311602.062,-311823,-311619.5
17.602,-318132.031,-317893.469,-318148.656,-317910.125
17.612,-325584.281,-325337.906,-325600.094,-325353.719
17.622,-332737.5,-332549.281,-332752.5,-332564.281
17.632,-338189.062,-338077.312,-338203.312,-338091.562
17.642,-342205.094,-342131.344,-342218.688,-342144.969
