Time,Tower_FX,Tower_FY,Tower_MY,Tower_MZ
6.38,164510.041,29864770.4,4.434535558E-03,-7709637.55
6.39,513954.028,29857808.2,2.894996565E-03,-10987445.8
6.4,490968.48,29850902.6,2.727459777E-03,-11375029.6
6.41,602033.514,29844057,1.954781732E-03,-13074951.1
6.42,621470.45,29837256.9,1.597668071E-03,-14066651.7
6.43,462130.635,29830535.7,2.186567976E-03,-13298136.9
6.44,424337.1,29823879.4,2.459706119E-03,-13296691.2
6.45,-50359.5173,29817332.5,5.015562552E-03,-8761593.97
6.46,25256.0152,29810854,5.370248471E-03,-8542395
6.47,-252961.852,29804441.8,7.316617297E-03,-4914348.96
6.48,-55488.0199,29798074.2,7.017552111E-03,-5437852.33
6.49,177691.094,29791719.2,6.137544414E-03,-6806971.74
6.5,-78524.962,29785475,7.264937213E-03,-3942270.13
6.51,142324.865,29779280.7,6.227723161E-03,-5247115.39
6.52,204700.583,29773145.9,5.670906981E-03,-5506109.02
6.53,-77874.0791,29767132,6.686149338E-03,-2550791.29
6.54,-20616.2178,29761181.2,6.32985119E-03,-2301104
6.55,-33240.9001,29755298.9,6.212162939E-03,-1503733.49
6.56,-295619.889,29749523.7,7.247195084E-03,1745823.41
6.57,-448444.676,29743825.9,7.974736096E-03,4519517.94
6.58,-432414.425,29738184.5,7.952201724E-03,5941027.55
6.59,-665312.174,29732624.8,8.948091179E-03,9722180.55
6.6,-525890.892,29727133,8.27373144E-03,10243731.2
6.61,-222687.864,29721729,6.555368198E-03,8688285.88
6.62,209935.339,29716483,3.824568419E-03,4917096.28
6.63,-204538.325,29711413.2,4.526519442E-03,8457520.09
6.64,-394053.972,29706433.8,4.711272964E-03,10711716.8
6.65,-238341.398,29701518.1,3.65073715E-03,9999915.7
6.66,182459.419,29696714.5,1.308444056E-03,6121506.93
6.67,-163629.468,29692028.4,1.880220378E-03,8783075.84
6.68,-411976.361,29687413.1,2.433958346E-03,11274263.7
6.69,-459294.472,29682862.3,2.472188023E-03,12413452.4
6.7,-174374.019,29678394.5,1.237196815E-03,10258852.7
6.71,160908.233,29674035.6,-4.059320024E-04,6802543.17
6.72,143250.694,29669758.3,-9.187367289E-04,5971641.24
6.73,262935.154,29665537.1,-1.801478255E-03,3792156.59
6.74,500453.108,29661367.1,-3.034073996E-03,167361.2
6.75,532440.336,29657208.8,-3.579421869E-03,-1991271.41
6.76,640218.166,29653049.6,-4.243336912E-03,-4953905.02
6.77,821679.792,29648889.4,-5.046574336E-03,-8837871.44
6.78,444550.16,29644689.2,-4.114308166E-03,-7495495.98
6.79,558957.73,29640507.1,-4.32137112E-03,-10035814.1
6.8,-138075.532,29636356.9,-2.256478139E-03,-4556663.04
6.81,116809.656,29632283.8,-2.432531978E-03,-6833863.8
6.82,-287058.207,29628248.5,-1.084698398E-03,-2977995.43
6.83,-722810.422,29624219.1,3.811461656E-04,2167305.33
6.84,-905178.083,29620192.5,1.315680274E-03,5983518.93
6.85,-1128698.52,29616097.9,2.248951585E-03,10655753.4
6.86,-797350.566,29611889.1,2.010456926E-03,10247254.2
6.87,-691321.763,29607576.5,2.010561597E-03,11193940.8
6.88,-456833.144,29603223.2,1.712887298E-03,10440101.9
6.89,-440904.738,29598870.1,1.699532753E-03,11235263.5
6.9,-173329.051,29594541.4,1.343841683E-03,9368616.53
6.91,229728.533,29590271.6,8.409283691E-04,5418447.94
6.92,-320974.29,29586037.1,1.402867652E-03,9942940.06
6.93,-507498.348,29581808.8,1.637235902E-03,12161715.7
6.94,-589504.441,29577611.4,1.792696009E-03,13860759.7
6.95,-157118.831,29573478.8,1.645237314E-03,10493180.9
6.96,-859527.306,29569382.2,2.114360336E-03,17360541.6
6.97,-747246.052,29565334.5,2.214407003E-03,17720331.8
6.98,-808130.886,29561359.7,2.379961621E-03,19586194.4
6.99,-400979.61,29557464,2.580922308E-03,16721719.6
7,-99229.9206,29553707.6,2.934386905E-03,13834206.5
7.01,276660.219,29550074.5,3.456658781E-03,9326415.09
7.02,-320305.3,29546444.9,3.660837824E-03,13621584.4
7.03,-698649.604,29542783.4,3.713799193E-03,17215474.1
7.04,-652833.643,29539202.3,3.882463491E-03,17591289.5
7.05,-297154.273,29535700.9,4.385846798E-03,14665229.1
7.06,-693134.93,29532191.1,4.293155931E-03,18307221.2
7.07,-434355.761,29528729.3,4.788047908E-03,16322607.8
7.08,-361805.461,29525332.6,5.164993011E-03,15601151.9
7.09,-597620.918,29521888.2,5.135615311E-03,17685293.2
7.1,-565734.823,29518466.8,5.371215094E-03,17686832.4
7.11,-296998.203,29515090.9,6.039586122E-03,15233164.4
7.12,-372042.61,29511688.8,6.239651695E-03,15495709.7
7.13,-603858.209,29508226.9,6.036179804E-03,17491413.1
7.14,-417907.034,29504789.5,6.520749058E-03,15910204.6
7.15,-290062.588,29501355.6,6.997132234E-03,14439915.8
7.16,-553288.157,29497836.4,6.619312601E-03,16521153.3
7.17,-333156.282,29494321.4,7.202792293E-03,14429383.4
7.18,-331611.416,29490791,7.350088255E-03,14013672
7.19,-76628.4372,29487228.6,8.1740127E-03,10999531.5
7.2,-351124.207,29483590.2,7.646811744E-03,12702400.1
7.21,430779.209,29479988.8,9.898629588E-03,4491697.47
7.22,-42304.6298,29476275,8.953942347E-03,6998259.22
7.23,258782.783,29472468.6,9.875755494E-03,2876362.33
7.24,350567.907,29468676.5,1.021287824E-02,311720.022
7.25,273219.994,29464756.6,9.984008267E-03,-801039.99
7.26,487709.83,29460819.1,1.048300138E-02,-4514151.12
7.27,733426.694,29456827,1.113481741E-02,-8959729.7
7.28,654479.475,29452725.5,1.076369666E-02,-10674004.2
7.29,750951.913,29448551.2,1.074467087E-02,-13802402
7.3,768504.201,29444337.1,1.035957522E-02,-16192823.3
7.31,589570.314,29440079.4,9.16179861E-03,-16513772.9
7.32,374426.952,29435839.4,7.552014468E-03,-15839799.8
7.33,278370.957,29431654.1,6.109144583E-03,-15639648.5
7.34,394301.688,29427493.5,5.353133387E-03,-17182649.5
7.35,516903.57,29423288.9,4.782191525E-03,-18971237.8
7.36,287156.31,29419039.1,3.110480244E-03,-17430320.3
7.37,17074.931,29414795.3,1.14042091E-03,-14784101.7
7.38,671331.116,29410491.5,2.328208805E-03,-20601214
7.39,118786.416,29406167.5,-1.319775302E-04,-15878603.6
7.4,65871.7822,29401865.3,-1.167079062E-03,-14787662.7
7.41,-373560.817,29397581.8,-3.55349517E-03,-9482768.66
7.42,-207262.206,29393301.3,-3.978696646E-03,-9186655.1
7.43,-530411.182,29389003.4,-5.780636653E-03,-4350787.24
7.44,-416804.653,29384693,-6.093382807E-03,-3175116.44
7.45,-563464.422,29380359.2,-7.009620248E-03,334625.235
7.46,-67789.428,29376014.3,-5.663937673E-03,-2356744.43
7.47,-36527.3614,29371741.4,-5.351952562E-03,-1688128.35
7.48,-144630.132,29367641.6,-5.368551871E-03,155924.186
7.49,101834.389,29363629.2,-4.304521209E-03,-1298934.83
7.5,366655.236,29359755.9,-3.005063789E-03,-3625446.52
7.51,182661.618,29356084.4,-2.927675964E-03,-2212972.24
7.52,693748.015,29352552.2,-9.33628863E-04,-7351110.28
7.53,324015.702,29349205.9,-1.310501344E-03,-4922595.41
7.54,153705.649,29346033.1,-1.397588115E-03,-3648900.72
7.55,39358.753,29342985.6,-1.507620909E-03,-2413246.18
7.56,358203.47,29340080.7,-5.224888774E-04,-5288797.92
7.57,560532.875,29337327.9,2.977449602E-04,-7821763.02
7.58,197478.276,29334756.2,-2.490452496E-04,-5236326.61
7.59,478786.01,29332298.6,5.610284489E-04,-8172082.28
7.6,433396.122,29329962.2,6.741974248E-04,-8473037.78
7.61,478299.389,29327750.5,9.504862805E-04,-9621718.11
7.62,109924.157,29325655.5,3.223308468E-04,-6664119.94
7.63,184387.734,29323660.2,4.680503604E-04,-7208214.4
7.64,-337461.761,29321774.2,-5.025069182E-04,-1894830.85
7.65,34026.3741,29319951.5,5.172883305E-05,-4279382.18
7.66,-206087.163,29318184.7,-3.159526944E-04,-1412298.79
7.67,299731.23,29316465,4.834879303E-04,-5549506.32
7.68,87314.3909,29314802.6,3.200383972E-04,-3702044.4
7.69,566003.34,29313194.8,1.047597463E-03,-8354606.42
7.7,547903.954,29311632.1,1.193543128E-03,-9149743.26
7.71,146122.748,29310157.6,9.144053914E-04,-6115049.25
7.72,710629.06,29308693,1.522358941E-03,-11680978.8
7.73,47308.1159,29307316.3,1.128080513E-03,-6296989.82
7.74,434655.224,29305996.5,1.475188898E-03,-9860302.73
7.75,549102.305,29304709,1.644076605E-03,-11502273.4
7.76,454044.147,29303512.2,1.713045864E-03,-11431755.9
7.77,340679.16,29302377.8,1.810447615E-03,-10855336.4
7.78,211500.768,29301322.7,1.9515469E-03,-9779242.72
7.79,232234.839,29300338.5,2.131482069E-03,-9853199.24
7.8,366377.039,29299416.1,2.28679821E-03,-11094876.1
7.81,-237839.097,29298615.2,2.660655443E-03,-5259935.83
7.82,208933.988,29297861.3,2.736416167E-03,-8444655.26
7.83,-34999.2678,29297176.6,3.064479716E-03,-5754624.2
7.84,-202365.326,29296613.2,3.394605973E-03,-3345809.87
7.85,-180834.143,29296101.2,3.613076709E-03,-2342783.78
7.86,139387.187,29295653.6,3.441206299E-03,-4448328.41
7.87,99103.1831,29295319.5,3.47115272E-03,-3804110.85
7.88,325513.377,29295106.3,3.120265322E-03,-5796061.42
7.89,-168513.833,29295040.7,3.697193687E-03,-1113027.49
7.9,91193.5416,29295083.6,3.345967805E-03,-2804347.89
7.91,-425386.104,29295260.1,4.167198391E-03,2684313.1
7.92,-449629.812,29295572.3,4.348374353E-03,4406155.19
7.93,-531978.941,29295981.8,4.608729166E-03,6802013.25
7.94,-67491.7893,29296517.9,3.660629891E-03,3773979.54
7.95,-150097.721,29297236.4,3.488350708E-03,4993372.22
7.96,-188468.549,29298153.2,3.215358095E-03,5849020.78
7.97,-295218.013,29299225,3.137727482E-03,7486392.35
7.98,-63466.1554,29300456.3,2.275671946E-03,5914353.22
7.99,-241482.583,29301861.8,2.26848325E-03,7810235.56
8,-294373.68,29303436.3,2.057834409E-03,8804193.81
8.01,62212.7998,29305179.1,7.913205608E-04,5807609.69
8.02,-110958.908,29307102,7.118654503E-04,7150580.73
8.03,230638.173,29309201,-6.643090156E-04,3680683.87
8.04,-583679.572,29311437.1,1.10222314E-03,10979919.3
8.05,-265581.848,29313807.9,2.288657993E-04,8882267.76
8.06,60937.515,29316352.3,-8.868331297E-04,5978855.03
8.07,267714.481,29319051,-1.945702306E-03,3277999
8.08,162705.441,29321889.4,-2.152788115E-03,3185599
8.09,489470.397,29324855.2,-3.478817744E-03,-958653.592
8.1,1092181.75,29327954.3,-5.768485165E-03,-8650401.76
8.11,652380.784,29331083.5,-5.179693286E-03,-7398750.89
8.12,332431.003,29334250.9,-4.426123496E-03,-6170859.31
8.13,672214.119,29337561.2,-5.254732572E-03,-10552473.5
8.14,-4279.84753,29340971.8,-3.165569323E-03,-5531523.9
8.15,204184.411,29344515.5,-3.235650509E-03,-7659191.45
8.16,69709.1462,29348176,-2.395664448E-03,-6683205.18
8.17,-364477.971,29351923.2,-6.456696348E-04,-2401458.31
8.18,-77588.1579,29355753.7,-7.727947264E-04,-4161864.18
8.19,-578701.177,29359633.9,1.09773798E-03,1314413.04
8.2,-291401.757,29363548.1,9.055702809E-04,75332.2326
8.21,-512791.927,29367476.2,1.863448476E-03,3297767.55
8.22,-760316.92,29371433.3,2.881249385E-03,7225247.04
8.23,-711760.954,29375397.4,3.14056358E-03,8828137.36
8.24,-74893.5678,29379373.3,1.71643338E-03,4329604.3
8.25,460937.416,29383436,1.469294842E-04,-868297.274
8.26,776949.251,29387637.2,-1.128952687E-03,-5314209.3
8.27,1365332.54,29391933.4,-3.0884738E-03,-13276563.7
8.28,1294535.79,29396263,-3.612431433E-03,-16045770.6
8.29,909068.32,29400589.5,-3.237352568E-03,-15416937.8
8.3,779005.763,29404982.8,-3.110370602E-03,-16188984.2
8.31,541833.263,29409527.2,-2.641364362E-03,-15418781.8
8.32,196025.384,29414259.5,-1.87408253E-03,-12878961.6
8.33,280784.503,29419160.5,-1.820458009E-03,-13675933.9
8.34,290939.774,29424182.7,-1.706268023E-03,-13853057.7
8.35,169169.452,29429307.6,-1.440512844E-03,-12711523
8.36,656837.437,29434467.2,-2.111182089E-03,-17307605
8.37,556685.88,29439676.3,-2.074614978E-03,-17169855
8.38,825452.855,29444928.9,-2.516488648E-03,-20482769.9
8.39,891337.123,29450204.5,-2.758593336E-03,-22297245.1
8.4,761280.716,29455561.5,-2.822383537E-03,-22276402.3
8.41,339447.666,29461031.5,-2.658647659E-03,-18881594.8
8.42,753902.813,29466541.1,-3.168856982E-03,-22718243.2
8.43,350509.704,29472150.2,-3.184198984E-03,-19301338.4
8.44,445752.126,29477850.4,-3.513747905E-03,-19898720.9
8.45,605235.177,29483540.5,-3.882991938E-03,-21236669.3
8.46,395743.008,29489342.7,-4.167655998E-03,-19297749.6
8.47,-160329.641,29495286.6,-4.509426246E-03,-13310356.6
8.48,347661.27,29501186,-4.915246894E-03,-16541769.5
8.49,-94705.9491,29507161.3,-5.382871379E-03,-11497378.7
8.5,69930.8792,29513208.9,-5.729432023E-03,-11560561.8
8.51,76556.5025,29519235,-6.075941474E-03,-10374455.3
8.52,215317.696,29525343.3,-6.265000701E-03,-10654891.1
8.53,242301.467,29531509.9,-6.432952178E-03,-10187464.3
8.54,-138563.854,29537832.2,-6.936841388E-03,-5757917.31
8.55,526944.806,29544121.8,-6.418780009E-03,-10909841.3
8.56,408772.663,29550530.6,-6.463667703E-03,-9898026.68
8.57,267334.218,29557132.1,-6.551099367E-03,-8511967.62
8.58,-179397.588,29563830.2,-7.217423726E-03,-3643349.03
8.59,-83736.463,29570573.7,-7.222983793E-03,-3147955.23
8.6,-333418.259,29577381.3,-7.729194098E-03,535871.138
8.61,-68496.5062,29584253.8,-7.28299768E-03,-454906.344
8.62,-146133.591,29591208.8,-7.268313049E-03,1277617.96
8.63,-108725.133,29598282.9,-6.948581765E-03,1904476.62
8.64,-62126.6457,29605428.2,-6.517298027E-03,2299369.21
8.65,224579.709,29612659.5,-5.378239446E-03,61858.3723
8.66,162763.5,29619999.8,-4.872276379E-03,520611.935
8.67,144453.667,29627430.3,-4.301062769E-03,612189.781
8.68,270849.158,29634902.8,-3.375689649E-03,-715963.627
8.69,574313.41,29642426.9,-1.83995745E-03,-4196273.67
8.7,421636.625,29650010.8,-1.481362627E-03,-3906822.24
8.71,329882.54,29657620.6,-1.179596508E-03,-3864752.05
8.72,13519.4294,29665237.2,-1.826830865E-03,-1283334.11
8.73,-47012.2793,29672859.8,-1.985425421E-03,-482758.124
8.74,-369687.356,29680485.2,-3.11935208E-03,3116812.91
8.75,-548862.207,29688099.3,-4.0130479E-03,6039396.74
8.76,-753393.88,29695672.7,-5.086196321E-03,9657397.26
8.77,-602928.191,29703183.7,-4.906271201E-03,10143768.8
8.78,-1007458.22,29710632.9,-6.453239722E-03,15741186.3
8.79,-909227.354,29718004,-6.326652643E-03,17179408
8.8,-479502.593,29725314.8,-4.669818899E-03,14984587.4
8.81,-926270.211,29732601.7,-5.76139131E-03,20317236
8.82,-1045659.07,29739833,-5.92549636E-03,23349462
8.83,-670762.756,29747026.6,-4.209043723E-03,21685664.7
8.84,-808166.073,29754199.1,-3.997542414E-03,24028994
8.85,-353519.185,29761416.1,-1.51023204E-03,20599669.4
8.86,-1012814.38,29768602.8,-3.010632662E-03,27143209.3
8.87,-852258.889,29775731.8,-1.910215098E-03,26945515.6
8.88,-675361.452,29782893.7,-6.343354895E-04,26183116
8.89,-865700.402,29790000.4,-5.928716407E-04,28441764.3
8.9,-537130.145,29797159,1.285378179E-03,25877903.3
8.91,-466700.172,29804350.6,2.392867263E-03,25013767.4
8.92,-196728.501,29811555.7,4.276636439E-03,21828757.7
8.93,-498399.24,29818693.1,4.03344965E-03,23677650.7
8.94,-438657.387,29825759,4.76491637E-03,22600728.8
8.95,-969184.126,29832707,3.146980826E-03,27331263.4
8.96,-207740.49,29839726.3,5.892543967E-03,20358044.1
8.97,-433539.512,29846705.7,5.517614805E-03,21404758.7
8.98,-479239.821,29853501.5,5.580077634E-03,21063984.9
8.99,-654818.578,29860264.9,4.993648611E-03,22267381.5
9,-634786.667,29866931.1,4.917895732E-03,21920254.9
9.01,-59613.4836,29873656.8,6.774258443E-03,15966232.8
9.02,6909.27558,29880250.6,7.250458994E-03,13652567.8
9.03,162910.845,29886679.3,7.983334486E-03,10258321.1
9.04,308287.719,29892993.1,8.623723321E-03,6702613.54
9.05,836799.025,29899202.9,1.046011576E-02,-996360.633
9.06,707368.067,29905151.3,1.035535949E-02,-3306378.83
9.07,478725.979,29910821.9,9.66185181E-03,-4177562.55
9.08,175161.03,29916408.1,8.403886497E-03,-3473099.59
9.09,489878.427,29922028,8.708506443E-03,-8040102.32
9.1,185586.361,29927549.2,7.343838662E-03,-7021436.16
9.11,-19842.8291,29932960.7,6.079688229E-03,-6126738.74
9.12,95648.2648,29938377,5.584932165E-03,-7709777
9.13,-742149.106,29943678.8,2.639731736E-03,98700.7701
9.14,-323397.842,29948979.7,2.650971139E-03,-2508255.67
9.15,-106358.892,29954156.9,2.458090377E-03,-3973815.67
9.16,-369401.288,29959106.4,1.324267724E-03,-1253329.8
9.17,-238262.433,29963913.4,1.089798782E-03,-1728383.37
9.18,-117593.871,29968583.5,9.556286068E-04,-2344250.24
9.19,83322.762,29973122.3,1.125793081E-03,-4088286.98
9.2,413838.78,29977543.5,1.697389511E-03,-7602262.24
9.21,-86177.814,29981875.2,6.527855976E-04,-3581665.2
9.22,100473.037,29986159.2,8.211603828E-04,-5153620.31
9.23,266397.57,29990404.9,1.011063382E-03,-6865629.34
9.24,196466.684,29994623.4,8.280930198E-04,-6678387.92
9.25,77160.5516,29998830.7,5.257786062E-04,-5765168.83
9.26,229906.057,30003035,6.698164281E-04,-7219990.27
9.27,167320.292,30007247,4.921006641E-04,-6866383.93
9.28,531448.01,30011458.2,1.021374024E-03,-10634578.4
9.29,-64932.5831,30015700.8,8.025978083E-05,-5618669.18
9.3,-11829.5808,30019978,-6.723397978E-06,-5622079.51
9.31,399427.526,30024246.1,4.708978055E-04,-9227770.51
9.32,79116.3034,30028552.6,-4.406317362E-06,-6595293.73
9.33,219472.642,30032873.8,1.072030262E-04,-7780153.07
9.34,480593.494,30037183.9,4.201641804E-04,-10432901.7
9.35,289399.443,30041524.5,1.877989464E-04,-9243431.39
9.36,433335.037,30045868.2,3.440970049E-04,-10909564.5
9.37,620285.223,30050198.7,5.771032359E-04,-13292482.4
9.38,80591.9704,30054574.1,-6.805337629E-05,-8858186.25
9.39,217637.566,30058948.9,-2.143999549E-05,-9811597.91
9.4,694935.407,30063269.6,4.608147406E-04,-14427633.9
9.41,371544.181,30067614.9,1.298167462E-04,-12268911.7
9.42,167943.794,30071969.1,-1.433436899E-04,-10479647.6
9.43,128208.797,30076292.7,-2.898183125E-04,-9700050.32
9.44,25679.7574,30080604,-4.987563525E-04,-8197398.97
9.45,-103631.558,30084889.7,-7.365671304E-04,-6175825.62
9.46,-226872.623,30089134.3,-9.706604615E-04,-3886902.02
9.47,169410.264,30093284.3,-6.767707E-04,-6524719.73
9.48,120669.189,30097392.7,-7.156400629E-04,-5732313.07
9.49,174239.671,30101478.5,-6.466059062E-04,-5924752.15
9.5,526649.543,30105488.4,-2.858745858E-04,-9223410.3
9.51,234164.96,30109498.1,-4.507019455E-04,-6974561.91
9.52,-402348.166,30113515.3,-9.793763979E-04,-566426.263
9.53,-244953.362,30117437.3,-9.287364194E-04,-464548.618
9.54,-515467.515,30121297.1,-1.194665424E-03,3513411.36
9.55,-849094.785,30125119.9,-1.521918769E-03,8658801.46
9.56,-556667.17,30128822.5,-1.367965694E-03,8333475.86
9.57,-408585.711,30132461.4,-1.246835194E-03,8606940.84
9.58,-17296.7014,30136106,-8.889147344E-04,5886145.19
9.59,-197896.654,30139795.9,-8.914801681E-04,7840407.51
9.6,-112968.589,30143487.5,-7.2940407E-04,7473549.1
9.61,-241952.06,30147152.3,-7.159172863E-04,9023313.35
9.62,-192777.751,30150792.3,-6.022340231E-04,9000403.98
9.63,-257482.991,30154410.6,-5.639628949E-04,9950587.05
9.64,225417.77,30158032.1,-1.877787072E-04,5476808.38
9.65,11362.877,30161659.9,-1.969892206E-04,6734639.97
9.66,11742.0131,30165263.7,-1.134152135E-04,6286783.27
9.67,-100411.612,30168834.4,-1.131425563E-04,7021054.98
9.68,-189539.927,30172362.4,-1.204103418E-04,7751711.17
9.69,-100576.557,30175864.2,-4.683954162E-05,6912381.61
9.7,-30458.1037,30179337.2,2.141998883E-05,6011056.31
9.71,225015.167,30182783.9,1.861291386E-04,3037760.82
9.72,304863.986,30186187,2.795330758E-04,1182941.62
9.73,199508.985,30189515.2,2.814069799E-04,981928.174
9.74,-61091.1986,30192765.5,1.906576995E-04,2657404.06
9.75,-84109.4474,30195964.9,1.755765822E-04,2655438.55
9.76,-348528.812,30199107.6,5.203920458E-05,5172800.26
9.77,-525400.341,30202188.1,-5.256101229E-05,7469036.9
9.78,-1096050.7,30205190.8,-3.236930417E-04,14193677.7
9.79,-905985.998,30208118.4,-3.252279266E-04,14684514.7
9.8,-751316.561,30210950.9,-3.087065324E-04,15030384.6
9.81,-488317.603,30213694.3,-2.191798857E-04,13737937.3
9.82,-501768.726,30216382.4,-1.979917294E-04,14498164.7
9.83,-434136.912,30219016.1,-1.393837474E-04,14401635.7
9.84,-233757.826,30221619.7,-2.301365298E-05,12771049.2
9.85,-205321.861,30224182.7,5.368709171E-05,12294535.1
9.86,-418520.878,30226683.6,5.071730624E-05,14120267.7
9.87,-361307.38,30229150.1,1.2450741E-04,13758224
9.88,54405.003,30231634.3,3.301298356E-04,9640845.13
9.89,26815.4177,30234089.9,4.193602876E-04,8866055.68
9.9,203490.543,30236519.8,5.760643935E-04,6075836.81
9.91,-129270.074,30238891.9,5.546311807E-04,8020021.5
9.92,-433569.024,30241201,5.000678562E-04,10519702.9
9.93,-161354.888,30243557.6,6.219253995E-04,8078025.95
9.94,-17072.3341,30245912.6,7.234289838E-04,6231815.06
9.95,231616.4,30248239.1,8.836621528E-04,2931717.43
9.96,141088.538,30250509.2,9.235256099E-04,2464376.14
9.97,153195.839,30252723.5,9.810470191E-04,1233198.25
9.98,-196040.555,30254885.9,8.603124943E-04,3693589.11
9.99,67994.0316,30257047.8,9.597224244E-04,922101.114
10,518459.042,30259207.9,1.176174895E-03,-4300404.46
10.01,280871.56,30261247.4,1.111029924E-03,-3762779.6
10.02,11558.1014,30263203.7,9.697604988E-04,-2233524.02
10.03,250526.04,30265159.4,1.030913247E-03,-4971027.21
10.04,-43166.5633,30267066.1,8.234516963E-04,-2900932.63
10.05,274549.029,30268930.4,9.114113907E-04,-6207347.24
10.06,-89057.9184,30270731.7,6.363466005E-04,-3348811.62
10.07,28468.264,30272480.1,5.902594858E-04,-4407458.17
10.08,-149460.535,30274181.4,3.692873132E-04,-2663947.07
10.09,-171774.274,30275822.7,2.24899926E-04,-2048565.5
10.1,448655.444,30277394.9,5.2352886E-04,-7759455.54
10.11,935600.198,30278863.6,8.668797252E-04,-13689425.6
10.12,720688.016,30280228.9,7.939807278E-04,-13810046.6
10.13,1059717.97,30281493.6,1.050770965E-03,-18834236.2
10.14,734999.771,30282692.2,8.246632788E-04,-17877906.7
10.15,566488.821,30283876.5,6.141985588E-04,-17617855.9
10.16,663387.723,30285054.6,5.430468666E-04,-19403477.5
10.17,324544.279,30286254.3,1.214810913E-04,-16979714.6
10.18,465529.722,30287447.5,2.149819571E-05,-18441174.9
10.19,303864.947,30288618.3,-3.050781167E-04,-17086665.5
10.2,893397.815,30289701.8,4.577488161E-06,-22845650.3
