23,-61968.9518642,-69563.5046617,-105514.448679,13490.5103447,108692.235344,37080.0305964,-138794.097896,70010.2263087,-260070.612582,128120.342616,145257.171398,-214490.647336
24,-148188.447816,-22859.1406483,19951.4568594,-83232.0971576,188095.609152,-163738.663383,55414.1407496,111170.738216,-46886.5978292,64896.7285152,22257.2104198,-169935.111744
25,21779.400257,58211.4595881,143187.948296,47826.9479068,188572.761929,11827.7813192,-10501.2591571,-135049.129919,-101007.97884,82036.9509485,-146193.962206,-187204.654735
26,11202.1511548,71547.1044021,-42255.1822514,179031.760846,168482.98931,-178305.005573,-174131.926385,-19185.9772391,-109540.659869,16771.1336101,-164862.975361,44338.7872222
27,-277869.163964,-229778.579332,103306.080806,46340.1875184,201724.33133,35836.9852007,-139854.320412,47758.2930055,-66708.90096,26855.9451168,-190336.883044,64745.1280357
28,-90246.4563285,-73190.6671186,155888.582619,39798.9576645,296340.542611,-4541.5584985,-38306.3212202,-203709.794249,-254799.329208,-80314.6500055,-259130.501855,-118424.818416
29,-92261.3912236,-125346.815367,264990.254776,315112.062441,329858.286874,-90704.3598893,-191384.206804,-184049.183427,-239367.742019,-98013.2136183,5203.79909994,53731.2338618
30,54702.3290011,-126695.799651,266692.096206,182966.834262,266305.901757,-25786.3615856,-465273.870709,-32621.2809337,-120896.463057,133257.185674,-77676.6102979,36974.9615877
31,-35834.0914048,-15860.256642,239752.554894,142050.864598,273708.333591,-84894.1272965,-23241.9538443,103178.481347,-29430.5779701,43912.1600475,-384763.834901,-172303.817485
32,92818.1938894,-17536.0813985,1510.6896777,93873.3984088,243511.961414,-119361.516749,25290.1516901,-139406.277958,-139341.406655,126744.35553,-327479.362322,-225587.543228
33,137701.429191,836.860229541,112354.695735,128613.90959,175289.00713,-20496.3386504,93329.305047,-18426.4825333,-47476.7663628,150255.636545,-250203.490044,-190554.891783
34,170686.028929,45005.5292093,-101653.325289,117062.820934,224965.810188,46071.317559,-654.248432998,159681.638222,-107944.980259,201063.400074,-355382.396846,-26760.064022
35,168287.195557,-13143.3186573,-132991.274026,-153760.419599,16869.9042152,-44940.265466,-1680.81739085,39370.6760949,-86573.4272965,189257.751043,-268747.842101,-102741.795909
36,94121.8443514,-11880.1837378,-129598.445619,-65169.9647194,-20498.1560189,-186132.695868,130793.921605,-84649.4687783,116525.045486,148136.096639,-96874.3227837,-253152.534641
37,140892.212134,-207686.177446,66425.371204,-82463.7919056,-7269.27925749,-148584.140386,74532.515144,202198.59927,127260.809819,218210.757762,-106840.275019,-258949.866221
38,264891.816587,-91892.8234404,-45401.8444751,-3808.07503134,98613.090555,-195739.679872,82527.1328661,192655.301891,63830.7361379,108178.164968,-93807.8551849,-231469.311609
39,4073.45566277,83457.7771242,65210.9309584,-71962.1804132,41186.911346,18446.4529032,296135.534016,158614.786656,-35323.535428,57397.5981286,-18212.9765535,-39468.4890089
40,74223.3049661,186412.645275,33153.7121277,-212415.612529,61052.9384599,-2864.93869631,130624.962418,8339.61291599,-90070.0166501,160195.674366,82947.6539655,-78707.0053882
41,33020.6082555,264521.989507,-7872.27240952,150778.470351,143409.3334,-89215.4631653,28584.6384973,127675.989324,112335.240002,254749.918,-28575.0628219,111376.820307
42,26346.3427568,103357.902315,95212.4596526,-108417.555152,-35390.9817855,-85651.4679081,-91680.0420475,225744.433456,259281.911828,210839.64648,265687.648477,-72046.7894715
43,-23816.1310155,134469.110722,100193.691082,8594.31231416,-37996.4869548,-155743.240993,-151070.226924,265614.766456,246074.484637,104098.206187,165430.857705,81660.044193
44,-46008.5168808,-225256.680258,-167723.903504,-110090.22201,20589.4645991,-51119.2618662,-1687.66403142,214618.439681,313127.123699,136596.674195,182124.023995,111627.171628
45,-20754.5385709,15818.2638439,-101663.777769,-220271.087534,-146780.784773,109144.902906,-62236.9135828,248091.238485,308405.539456,-67771.8164955,-12669.7039012,174031.663201
46,-58341.3187549,-35361.4040593,-192957.312564,-441242.211187,-98884.3474799,77437.8828467,-36913.7573049,174359.8017,186816.71525,-45643.3178104,-59054.6151521,180254.761018
47,20383.1344579,177689.358274,-172829.277511,-363599.293,-146399.391742,358715.63586,82305.8764364,41540.0396697,172668.657802,-66965.1459308,-76466.2282647,128802.292646
48,-32093.1788484,174174.037409,7038.12362853,-313756.692114,23045.0471701,85419.4590264,127745.267582,63.4540934077,228724.413014,51983.2197299,-57097.4573231,113959.430341
49,158658.834962,78379.0009657,-185388.090969,-226586.057059,67009.5637455,257905.559364,-10410.3529724,132730.030816,212126.059211,112177.450434,-215491.747028,-9269.26166263
50,140066.433075,199930.460413,-39417.1814367,-188882.651267,117370.196786,430221.586886,-34645.3233307,30910.0209989,298652.275911,155365.314015,-104903.864022,-18502.1650087
51,156181.879446,250645.377606,-263471.462275,-152720.136777,227225.355284,410871.684156,87449.070907,-55655.1972633,233021.540293,170572.159835,32007.7240696,-178604.567417
52,147260.752365,75526.1357582,-158567.775684,144114.848362,187962.76884,343585.948585,73985.6548802,-125903.25318,210328.47169,95065.579305,100635.051745,-58149.2271259
53,59308.3907177,89705.9324115,124876.290288,-37616.158106,49571.9764179,362122.883703,12676.1700708,-264619.536365,-79933.8308849,291177.409391,58073.6846601,129332.268514
54,212713.188654,47137.3272108,-8556.48158613,1527.09387372,104145.473893,167616.258931,227616.321051,-303788.544416,-68980.8561077,177634.266316,43233.8200031,222928.378464
55,100678.248158,-121069.952406,32702.0120531,103039.665234,-54966.5029538,46502.7262089,125422.731145,-346331.03611,15440.7214803,222237.110884,-171987.147905,235629.847557
56,89388.7428645,-145080.376239,10902.576405,-156463.097568,17137.1779685,91589.4251367,-28582.3052645,-332508.889039,-111581.567745,170714.254788,-120411.399971,140552.071108
57,250838.170157,-408107.53491,299.639365909,-58039.0394128,34166.7990485,-154587.507552,141362.073228,-292785.365138,21422.2706281,35204.2142026,-115796.993099,189183.399399
