time,fy_node_1,fy_node_23,fy_node_43,fy_node_61,fy_node_132,fy_node_114,fy_node_94,fy_node_72
1725,-402120.971515,-251353.353677,553962.423755,-100602.344276,177393.357166,141296.381738,45894.6350655,-77426.3409564
1726,-237735.857938,-133376.991533,508760.567107,156907.400006,98130.773693,429824.235175,14069.1800342,62239.0384722
1727,-45577.7979073,-93631.7354718,474888.108624,173636.560214,310973.321132,498506.531261,-147255.176357,289618.54782
1728,-218320.491167,76655.8706934,491419.136313,138991.905473,258952.480909,497627.717746,-92930.2314394,281915.599288
1729,34537.9738683,9203.07964394,203241.825466,-55192.8330769,103904.055408,530473.407278,73391.8966449,23785.7175314
1730,-88452.1541663,177520.140405,338601.652493,223625.020157,225286.609658,393232.425326,15522.1795039,200535.850496
1731,-199287.912835,41855.0191424,631617.099326,335384.52969,233729.947084,253643.189644,27106.9671706,239772.782385
1732,-383509.452883,-198933.46026,390215.990747,219270.289237,274830.756316,350665.30297,-50227.0725016,405361.761539
1733,-193704.457366,-211180.74925,353698.401204,-62490.9495171,227367.820477,578703.986959,-150088.776544,334524.490961
1734,-214752.578614,-256270.580458,413746.232672,-95601.8041464,269777.439191,384567.681406,166084.452066,292006.283828
1735,-255921.237708,-191351.460744,426746.698897,113076.803,424359.03207,204395.71855,305932.878114,82946.6388072
1736,-295187.382458,-224438.495196,440423.618486,177628.365262,83009.4459787,396981.033294,193691.443407,-52189.126021
1737,-292773.748193,-174286.077539,401370.152681,148460.376742,-87589.2028194,331192.499239,-77095.3569952,102775.361949
1738,-202407.216384,-147792.133514,371124.005527,156006.777377,36953.1719735,210469.387406,82823.1895898,-59173.6508395
1739,-121095.16858,-215477.545051,345753.570704,352823.86565,-208268.212786,-33353.5330031,-137397.506728,-208751.931481
1740,-238317.533538,-258198.959955,352520.805426,323813.033554,-331660.533406,-67432.8408943,49386.645302,-177925.026652
1741,96567.7201195,-284716.279956,303531.392803,369471.894144,-108796.980281,-201856.440178,-56261.7331883,-201546.172955
1742,270589.582799,-190479.853198,253230.14696,624366.409345,-120880.900618,-425793.037442,39282.8926162,52953.9443371
1743,346434.821155,-379483.74185,237158.798901,527920.883068,-10966.5612361,-396972.526225,144362.978822,109201.85939
1744,407226.473471,-385400.479894,145034.407847,527757.213906,-27710.0124591,-377055.903742,-18703.4008165,55610.3908326
1745,344812.559405,-305246.256562,216744.555939,297842.336931,-121280.270641,-299229.62086,32409.137569,116297.07947
1746,388305.315931,-113856.179381,337467.861629,173947.317317,-221894.767261,-385511.331512,111651.006007,112552.510713
1747,129401.753393,-66604.9542335,263152.064038,47667.115787,-7467.1184755,-412382.735268,250326.727844,148853.305455
1748,31927.6649001,7010.40290899,125302.304346,-58669.4123763,-101420.683916,-337814.464296,249903.170738,-26418.7521143
1749,72792.7906181,172354.483186,46336.9257199,-29117.2960167,-24277.9097824,-318105.448708,333876.763547,112915.670652
1750,102979.496448,228631.379758,96148.6901195,-37689.2419026,-177211.56985,-313768.236796,327558.718615,96175.5640146
1751,292045.092123,239369.087822,118408.152274,80425.1255348,-94503.1935676,-131293.265575,225481.555954,33264.7204232
1752,177311.896977,71701.8759537,321133.71311,112919.408088,64112.2593252,-34638.5059943,189701.586341,9881.93786864
1753,318562.393705,193317.657503,323163.986504,-46570.6318352,6525.17310627,-190585.374634,286463.002618,183809.638454
1754,203255.375283,331873.152476,402262.296699,121382.676935,-331479.363625,-168873.60219,210210.674032,82062.3665384
1755,208338.15729,163757.428171,210137.524503,72291.4346837,-349039.53539,-4090.3447476,168715.769944,-43011.1431951
1756,155259.651924,251763.288493,318367.60932,178587.50031,-20432.3967116,-172794.655647,210334.739294,213189.3334
1757,-16109.2334454,206658.070693,369793.764915,33151.4200687,116857.141257,132849.597653,182123.717047,275432.080119
1758,103583.834666,143795.668757,285030.61317,195938.913128,33991.6556007,173681.512326,45406.0322662,146681.522314
1759,22759.5463492,82255.3048945,394158.125849,186200.778556,27320.0062528,96060.435033,156990.023545,102620.902229
1760,99946.0009682,95960.1789334,562223.140226,298578.705367,-39990.0763169,34741.2409968,35551.0503786,257353.902958
1761,200194.743791,201457.214223,485049.204105,266179.986116,-2840.39256859,78118.7138577,126143.018589,87197.2382906
1762,264383.383214,187809.475989,548382.578664,359078.4751,93002.6838898,39289.5287768,553017.025114,217212.899134
1763,320840.160091,98569.6513548,533729.191142,309945.607767,-38728.2919715,130131.208354,590710.929529,85606.8935069
1764,312638.941827,-69807.9364914,599158.075886,39835.6148665,-119382.671153,122282.238449,449021.193997,263707.196338
1765,21209.600848,-288282.223319,542978.589839,217146.210388,-118956.522897,234795.651992,541834.22031,191477.797613
1766,34903.2617397,-381357.705839,263572.724119,215889.140194,-124102.782924,378950.217531,440452.476401,90129.6990117
1767,-5895.04567978,-279260.214083,288957.283188,26965.9032872,175736.53635,113259.507146,203159.746735,193607.431841
1768,33891.7022676,-236365.156817,416085.776758,379452.399375,-5109.36068431,344166.453003,106123.551883,38290.8478291
1769,-19673.0261933,-223312.97068,430796.991635,353281.100142,-22932.2976665,371518.817419,53725.6015514,137074.46081
1770,49715.4475329,-376205.625405,414535.112688,9857.7753214,20573.095296,392125.947632,75730.1368881,111614.638125
1771,-11477.9885121,-487322.234261,371122.490254,-63722.3599237,92885.84867,253947.390364,80818.1949656,148904.064644
1772,41406.0362714,-442711.589494,387619.774066,219769.59482,131010.496137,171422.786381,221641.126222,190574.529797
1773,71035.7473558,-333670.465855,310379.618067,168313.918008,149414.987899,212628.746406,336175.507705,359660.086061
1774,30196.2794342,-101843.173226,137699.599281,-148523.695795,316918.697983,304067.118437,492893.588476,282198.057038
1775,45228.0369732,-221720.354244,75326.1403708,93705.2436421,244369.315633,207622.730387,384025.965791,271760.535436
1776,12768.1270017,-278868.46317,31644.3724775,21829.8814234,175906.628294,180260.225109,220582.422905,134388.581414
1777,-6578.097455,-55646.6639845,78660.6986056,-114431.978307,197201.539956,219835.483197,81164.6877047,184851.409778
1778,-35307.9361611,-14960.4686967,-45657.5589008,-174008.491356,344201.909846,162133.227604,198023.281343,205815.786162
1779,-98889.3153571,71389.4489349,-73651.1002162,-114915.922001,300640.946987,111782.84693,-14523.1393132,130287.415177
1780,142242.171779,58540.9142952,-142346.916911,-124442.952021,228955.506119,267969.682809,-89342.2094199,117694.453727
1781,117213.236211,75193.3507625,-127031.67873,-199802.776937,265062.326278,248226.095013,-125615.825121,944.80259367
1782,64533.8920787,169917.780855,-93494.1114134,-141399.648412,298562.040599,235570.80885,67980.2838264,73150.425957
1783,-133842.382222,3967.51943564,-197458.66544,-217951.077556,64311.2262083,40985.3844651,148715.875951,193969.867594
1784,-162098.043634,96725.6812362,-247444.104489,-323812.015109,10062.9453558,-62419.9316286,75431.2415386,-220463.892025
1785,-115778.608171,280119.854469,-194153.414008,-463879.279792,135549.429471,-97870.0763732,47458.0027031,-167282.444893
1786,-149279.727281,132461.377204,22532.6518502,-244323.309242,227166.609297,-125146.588935,50411.497647,216157.88502
1787,-73494.4891399,-17628.4906141,-131466.395461,-297702.968241,374644.289561,-201007.863327,63118.598258,31202.9929618
1788,-177268.047655,-121782.009917,-27022.4021137,-138946.050726,424986.894713,-316677.823312,-129789.75816,135554.167716
1789,-317115.983893,-221738.890475,23183.6808756,-79956.4368028,539370.987802,-394870.98752,-41013.8033503,174379.718021
1790,-161517.079872,-257379.238288,-140669.220497,-107541.042701,486624.230473,-449935.369275,-96884.5227575,260049.791827
1791,-101427.508902,-121940.717696,-317831.249409,-97937.0117348,349135.173358,-285012.294393,-76961.2127303,248597.529355
1792,-199585.09759,-376536.660234,-291242.661536,88715.0367218,305768.61357,-151044.928068,-236226.410945,67675.1447121
1793,-282485.137233,-432008.544135,-431281.498577,60156.0837871,272920.60098,-25495.5896055,-467302.510613,18824.6491953
1794,-422261.594171,-495138.548845,-391600.770182,34183.4667952,235449.492327,-105043.285964,-286561.804653,1328.4218365
1795,-493877.108598,-274330.611139,-271112.398737,27243.9033106,216660.718925,-228608.110346,-519168.838933,155564.151614
1796,-346264.533596,-216449.445978,-198035.807959,87700.3204374,178559.451662,-191819.792329,-441889.055522,48676.9582201
1797,-69781.3742883,-174328.097544,-177683.82369,213074.770113,153679.302882,-248189.46826,-463729.396597,-20889.7909353
1798,15122.4843814,-218960.008064,-251562.795579,177480.761584,-35353.7629921,-151500.076251,-361147.096628,-45651.8455776
1799,-99544.0628904,-393124.323942,-127994.870389,191992.928267,81444.2690052,-47768.2565035,-346742.636826,-8028.07653127
1800,-24677.5382277,-277136.118249,-73805.277626,129991.704682,167469.952582,-232622.191812,-305386.071018,-16845.814325
1801,86866.2901036,-274815.295456,-31354.5903584,68868.5661071,109607.617956,-157646.036509,-510140.505176,43997.8358811
1802,-33953.330274,-178871.983279,-82350.5871538,157224.222601,-28136.0338976,-296374.46324,-451808.153909,68200.603064
1803,-129761.415079,-78240.6263128,-120086.122822,224777.840971,-178175.39051,-168036.605783,-306110.681197,29263.4766092
1804,-83260.2592461,-113751.552566,-44166.4574578,233579.544925,-249169.050633,-228978.124348,-226443.593388,220565.924734
1805,25663.2000354,-53402.4340974,44403.7845339,263275.80871,-299629.270423,-349207.384339,-147930.91203,182954.760253
1806,-96108.1157576,57322.456927,-33417.1426886,218521.709301,-171961.326743,-274180.566549,21515.8610137,-5915.77154633
1807,-132718.826005,34685.9693675,-145701.245708,216383.444559,48565.3758096,45628.4994336,137579.63,72053.0134138
1808,-49808.9018483,120058.082601,-274097.709996,380808.344707,47508.8982548,106773.228881,254440.183704,35059.8633773
1809,-180869.059147,227379.290068,-60927.5557433,316470.502845,156080.29344,133578.573303,74472.2252016,296896.862954
1810,-257073.010133,279752.221148,-146730.162836,313803.717524,316688.69934,6050.66470132,16529.8391079,264198.559905
1811,-373678.219538,179959.958741,-248774.554666,395294.069845,151952.177598,56894.9631228,108683.188188,97010.6331429
1812,-386741.718488,260531.910123,-364205.955522,347531.856689,178824.551711,146095.297528,-58316.3074796,120537.500639
1813,-228389.107416,300417.607011,-491593.933641,269873.400156,526518.38119,221386.990491,-47265.7891777,117057.638332
1814,-210761.479359,168566.87387,-380920.861297,194750.082185,404089.448898,324352.760849,-123514.612081,-123919.234635
1815,-368879.117683,260223.53608,-278115.712824,193024.974874,225963.470355,298706.278373,-20768.522412,-74329.500177
1816,-368823.292098,306146.989939,-304269.03947,137461.244364,-26790.5267319,166303.804197,-15370.4350081,-274092.589721
1817,-223282.015536,437021.508382,-239423.244424,-148472.480744,50482.9273941,445967.212853,64891.4236307,-343745.662315
1818,-238593.562006,437750.937474,-298771.829316,43.1739580745,-154555.555675,317249.168327,81765.6903397,-191767.719007
1819,-231066.316131,223663.257624,-164327.691131,150723.016073,-304747.558277,352123.911715,-90092.168191,-137988.88615
1820,28787.6855815,318284.146833,-146689.905657,-113363.05381,-279291.42189,224298.084528,-168617.481703,-327543.084467
1821,-40028.7010038,379388.165898,-139266.697812,-149050.291232,-89534.178663,360602.228819,-190534.241363,-476809.137702
1822,57699.449668,375802.49332,-211336.671933,-189405.312394,-135512.042142,246329.953752,-284520.392933,-219101.127505
1823,104081.726066,379065.418532,-263753.261112,-52799.7485996,-109278.852211,200867.599159,-55983.7868712,-121942.08732
1824,-130189.36663,344780.693196,-195820.334749,-169694.377068,-243155.127475,249250.215785,-165349.225154,33023.3882065
1825,-288010.634119,415620.116466,-163278.426046,-97691.0792886,-240091.906397,149551.381455,-141593.984275,143125.137848
1826,-240421.142643,433296.218427,25543.2190304,-336371.288696,-209672.404331,220245.826978,-130031.043176,117458.207903
1827,-58884.6510239,356393.982616,138265.079158,-272218.191718,-295358.786234,38076.9199457,-125693.479541,43971.2945508
1828,-79572.0893279,233776.568664,28083.8729442,-216814.809354,-294108.672941,3985.69883443,-266663.571347,-81780.5301344
1829,-266680.471387,156482.386514,-89184.4768477,-316060.830319,-252540.095565,56398.6829723,-171453.715777,-74731.5997079
1830,-163165.02346,243536.611096,42971.244241,-313946.816728,-185748.154332,179440.720717,-10248.2366025,27787.6864671
1831,-73116.4692169,441977.470455,14218.4399811,-202139.607681,-42910.2579713,161154.905315,72255.6107589,-82186.6533941
1832,-15748.3502757,534800.804513,98765.2825112,-206238.82982,-50152.1231885,205069.819117,98376.2968897,-52698.1831341
1833,70898.9160941,372870.678395,125592.778886,-104399.486035,264265.84752,98149.2336636,10765.4435265,32535.7839804
1834,288947.692025,154755.373165,121790.792936,-78856.0377704,460307.901833,23311.7829471,18895.5611312,16245.7940217
1835,233920.842333,170016.836165,83114.4341824,-130811.039257,364454.188506,-94850.1663618,5253.1841113,-88599.452694
1836,111752.473133,149392.069544,-44359.9672711,-26404.5997537,326410.989442,-181213.74775,13872.4181612,-95187.6281644
1837,-61510.6566062,214721.13646,147950.962949,-192877.626783,207817.75874,-125497.622484,52232.3796147,-93480.0669316
1838,81595.8239563,102794.649534,344888.241012,-238605.743007,-51817.127882,-82931.1493463,35037.2177125,-177025.397463
1839,-136992.874876,217090.148693,248123.750918,-146037.188192,-122301.917227,49178.1068585,104893.12172,-209641.659287
1840,-61628.7527927,112717.343324,311794.413983,-141365.917124,-103199.644098,-188323.387211,106075.241484,-151713.65181
1841,-18151.2178843,68003.086616,384084.261827,-320001.393892,-263421.952427,-296283.196197,-58155.1007196,-172206.788197
1842,-142314.505957,-23100.7469801,302491.626443,-287800.089802,-153114.270672,-242876.301056,-66717.2134958,-5334.17039828
1843,-135419.984605,42308.5192786,172379.595877,-213760.048974,-106454.993566,-278773.769605,-151374.822039,-12694.4928581
1844,-225937.552928,-171935.578435,152771.808121,-80808.6871794,-15140.6908882,-203428.037378,-213226.962536,-79932.8294836
1845,-59276.0145288,-181124.672495,-20619.2832259,-36062.6544416,3938.81243379,-8138.8838,-343438.151549,-220253.22188
1846,-39268.5258568,-413041.244833,39753.8007195,-28457.8828599,46578.8481581,193403.810871,-299186.100292,-135591.951654
1847,-141600.232038,-460212.776991,-19844.6226525,27982.1333881,-47807.3733619,-44420.4468399,-75904.8455705,-35189.0138849
1848,-87609.5635073,-429222.352853,-79865.6732207,205132.419101,-65958.4061076,-28085.998282,-61542.6064845,168356.448525
1849,88598.7801689,-361078.410696,171041.161977,175040.884872,228667.721083,-118628.718331,119846.285924,291296.707263
1850,177371.512715,-363464.63379,156806.697136,-4407.35205666,157645.213818,-130570.565975,241062.445646,153131.722744
1851,276020.682377,-211135.814491,33703.6967305,126946.311422,13415.8929196,-1420.75927404,267380.110344,271728.908082
1852,303314.315801,-344359.510941,183088.397885,282845.313355,28463.9463979,-23262.9656585,146787.746648,176757.194906
1853,368679.147353,-138227.504738,35444.7105893,273993.759497,172608.751131,102296.028142,105126.354143,195797.453123
1854,183283.310194,-78775.7014277,-136191.801615,143658.64987,171029.962103,319318.266587,54225.6523815,245144.605943
1855,56470.7228466,-60610.2571601,-67837.6978293,24613.3364999,-21311.4271969,285887.916301,80665.0925405,220706.922186
1856,78390.4935988,-27013.5665088,21486.9794689,-348.795955255,25265.3532849,116644.77968,-49904.6841507,216525.512611
1857,150445.300863,-130670.008028,282566.377858,-155012.183985,-22624.660675,-5259.53022147,-74655.2323406,237794.55591
